,5_Smarting
0,0.020899901254779252
1,0.020904850731312763
2,0.02092632358312585
3,0.020945373059703343
4,0.022950328521233132
5,0.020967872012647604
6,0.02298002747420469
7,0.02299230032599553
8,0.021006920442232513
9,0.021028746543379384
10,0.021041296019916444
11,0.02105636887165474
12,0.021072018348263555
13,0.02309227380987977
14,0.021103117301322527
15,0.023121372762943793
16,0.0211286162543729
17,0.02114606573081801
18,0.023164144567772382
19,0.02117288805914086
20,0.023203166896109906
21,0.021201910387389944
22,0.021237083239384447
23,0.02324186207601997
24,0.021244382192207922
25,0.02127765504405943
26,0.023281610505591743
27,0.02129793062169938
28,0.023304786083372164
29,0.023324635559902163
30,0.02132765567603201
31,0.02334933451300003
32,0.021376354629069283
33,0.019388698120565095
34,0.019399047597062236
35,0.021420026433929706
36,0.019427469925290097
37,0.021446048762186365
38,0.02145732161397973
39,0.01947706510543412
40,0.021488920566980596
41,0.019506264058463785
42,0.019511913534870473
43,0.021534292371711672
44,0.019544535863246892
45,0.021547314700001152
46,0.021574587551867808
47,0.01959533104343336
48,0.02160528650483684
49,0.021616359356698922
50,0.01963707947277271
51,0.021647134934369205
52,0.019671155050673406
53,0.019680504527059384
54,0.021704859988858516
55,0.01970530348023658
56,0.021722658941826012
57,0.0217385317936305
58,0.019756651909688117
59,0.021767707371282086
60,0.019777127487486723
61,0.02179388294916862
62,0.019815803065284854
63,0.02183445852699606
64,0.021847708003406296
65,0.01986202811963267
66,0.02188890695651935
67,0.01988942707271235
68,0.02189770590939588
69,0.02192225538601633
70,0.019946098877426266
71,0.02194657771428865
72,0.019969621205859767
73,0.019979294057520747
74,0.021997972894382656
75,0.020001693010499366
76,0.0220249718473724
77,0.022046221323989812
78,0.020050164815302196
79,0.022069343652219686
80,0.02008158714363617
81,0.022104065980556697
82,0.022107038832245962
83,0.020124982323636686
84,0.022138037785339293
85,0.022164010637197862
86,0.02017063075322767
87,0.02219698621479438
88,0.020199406331130376
89,0.022210961792552553
90,0.02223461126914117
91,0.020244331385356418
92,0.022258510222059158
93,0.020280330338323438
94,0.022285509175162588
95,0.022297058651588486
96,0.02031170214308986
97,0.022330080979941158
98,0.02035012447140616
99,0.02235670330821904
100,0.020376946799615325
101,0.02040441965152695
102,0.022411098488419157
103,0.02042711860451618
104,0.02043199145634844
105,0.022445846917889867
106,0.020467067034132924
107,0.022479722495631904
108,0.022494671972140168
109,0.020504792088217982
110,0.022525370925222887
111,0.0205330910413295
112,0.022549269878254563
113,0.022563819354786574
114,0.02058766284619651
115,0.02260344168314532
116,0.020607985174478927
117,0.020626258026254618
118,0.022636136863070533
119,0.020661956979211027
120,0.020680429831145375
121,0.022685285292595836
122,0.020706005408897
123,0.022718660870509666
124,0.0207269809866375
125,0.022743436448195098
126,0.020769956564436143
127,0.02078340604089135
128,0.022793561502567172
129,0.020814004994008428
130,0.022815560455455852
131,0.020841303947008782
132,0.02085275342346904
133,0.022873232260394616
134,0.020887375751726722
135,0.022899954588751825
136,0.02291112744046586
137,0.020926270931795443
138,0.022943026393363652
139,0.0229574992453081
140,0.020972119361431396
141,0.02298757482299152
142,0.02099939493916736
143,0.023027050400855842
144,0.02103397051689626
145,0.021045019993493952
146,0.023060275455009105
147,0.021074318946602943
148,0.02309077440816054
149,0.021108717899664953
150,0.021124667376057005
151,0.023134646212952248
152,0.02115388970435106
153,0.023162768541283185
154,0.021170812032551112
155,0.021193284884361674
156,0.01921192837585295
157,0.021221683837325145
158,0.01923792732873153
159,0.01925487680534843
160,0.02127025564232099
161,0.019277599133602052
162,0.021307977970650427
163,0.019318721462013855
164,0.01932949431363795
165,0.021338673150467002
166,0.019363193266713097
167,0.019367666118569105
168,0.021389021580148437
169,0.019403341696261123
170,0.021409997157888938
171,0.021433746634443196
172,0.019447166750524048
173,0.021460845587512267
174,0.019479665703670435
175,0.0194962385553481
176,0.021497094016922347
177,0.01952911413320635
178,0.021540569594890258
179,0.021558119071414694
180,0.019569339187455626
181,0.02157401802435288
182,0.01958503814046253
183,0.02160761697723501
184,0.02162656645396055
185,0.019643209945343187
186,0.021643588782126244
187,0.019664532273509394
188,0.019686705125423032
189,0.02169428396200601
190,0.019711104078169228
191,0.0197189769301076
192,0.02175133239165916
193,0.019756452507863287
194,0.021776307969275877
195,0.019785228085765993
196,0.021808483547374635
197,0.02182383302397284
198,0.019828853140097635
199,0.02185583197683627
200,0.019868552092702885
201,0.021874030929893706
202,0.02189298040639187
203,0.019912723897732576
204,0.02192280273493452
205,0.01994444622619085
206,0.019961619078003423
207,0.021965797914617724
208,0.019979118030732934
209,0.020001290882873946
210,0.02200644634422133
211,0.02003076646064983
212,0.022039321921965893
213,0.020049542038123036
214,0.02007099151478542
215,0.022085846976551693
216,0.020088090467879738
217,0.022111145929329723
218,0.022134718780989715
219,0.020146838897289854
220,0.022166294358839878
221,0.02018141447479138
222,0.022188869936599076
223,0.02019969005277744
224,0.022223845514872664
225,0.02222949499105198
226,0.020257615107084348
227,0.02227309394402255
228,0.020268414060183204
229,0.02229919289720783
230,0.022302342373677675
231,0.02032108586513459
232,0.022347864701941944
233,0.020352708193286162
234,0.020372481044887536
235,0.02238465988216376
236,0.020390879998103628
237,0.020408552849858097
238,0.02242600831141317
239,0.022439034412627734
240,0.02245628388914156
241,0.022477356740864707
242,0.022490006217594782
243,0.020494226333767074
244,0.0225137051704678
245,0.02053162528682151
246,0.02254800412356417
247,0.022562753600368524
248,0.02057749709183554
249,0.02259747592847816
250,0.02060051941975871
251,0.022622298256692375
252,0.02263447110863126
253,0.02065301459992952
254,0.022661570061472958
255,0.02267844291327492
256,0.020699763029369933
257,0.022711318491019483
258,0.02072643860719836
259,0.022736294069090945
260,0.02074501418496766
261,0.020770863661482508
262,0.022791219123064366
263,0.020790762614524283
264,0.02281361807627036
265,0.022825190927733274
266,0.0208383110439172
267,0.022865466505891163
268,0.020870986621957854
269,0.02289154208369837
270,0.020897662199786282
271,0.020904911675870608
272,0.02292026713780615
273,0.020965310629435407
274,0.022959766091162237
275,0.020977209582042633
276,0.020992059058698942
277,0.023000637895393083
278,0.021021681387082936
279,0.023024760223961493
280,0.023055333075944873
281,0.021064576567141557
282,0.019087096683279015
283,0.021096075520063096
284,0.021108524996634515
285,0.01912966848817632
286,0.02114104732481792
287,0.0191535908163587
288,0.0191833636681622
289,0.02118264250498214
290,0.019195062621065517
291,0.0192144354730317
292,0.021221390934442752
293,0.019239711050659025
294,0.021257866512542023
295,0.019263486628688042
296,0.021293642090085996
297,0.021300591566614457
298,0.019313311682708445
299,0.02133199051968404
300,0.019345310636026625
301,0.0193663834875224
302,0.02137703894936749
303,0.019396459065546878
304,0.021403514527264633
305,0.01942163464332225
306,0.019433684119576355
307,0.02145213958124259
308,0.02146388905771346
309,0.02148383853455016
310,0.021498788010603676
311,0.02150893748762428
312,0.01952718097891193
313,0.01954903045498213
314,0.019553603307258527
315,0.019561952783760717
316,0.02157710824485548
317,0.019601451736662057
318,0.021610807198158
319,0.02163088004999736
320,0.019647300166070636
321,0.021660155627614586
322,0.019675375744100165
323,0.021687731205929595
324,0.01970345132190232
325,0.01971490079790783
326,0.021731856259748383
327,0.019752799751358907
328,0.021769555213040803
329,0.01978009870435926
330,0.019792048180761412
331,0.021801827017952746
332,0.01982787050906154
333,0.02184004934611039
334,0.02184722219772084
335,0.019872365689252547
336,0.02188592115112442
337,0.021895094002502447
338,0.0199016141186803
339,0.021936969580565346
340,0.019940889696499653
341,0.01995513917313474
342,0.021971994634441216
343,0.019988538126199273
344,0.02199349358784275
345,0.022022366439387042
346,0.020020586555574482
347,0.022050242017257915
348,0.02005906213344133
349,0.022074217595218215
350,0.020093937711180843
351,0.022111793172598482
352,0.022119442649454868
353,0.020138862765634258
354,0.022149541602402678
355,0.020160861718522938
356,0.020188134570389593
357,0.02218119003191532
358,0.02022021014818165
359,0.02222786560946588
360,0.020237485726056548
361,0.020255435202216177
362,0.02227849066412091
363,0.02028623415549191
364,0.022296889616882254
365,0.0223113624688267
366,0.02032638258492625
367,0.02234763804699469
368,0.020351558162928995
369,0.020368107639114896
370,0.02239006310082914
371,0.020394806592548775
372,0.022417662054067478
373,0.020435105545175247
374,0.020441255021978577
375,0.02245743385856258
376,0.020477577349765852
377,0.02249335618716941
378,0.02051079967827718
379,0.020527672530306518
380,0.022535451367048154
381,0.020555471483021392
382,0.0205669443350871
383,0.02258269979643046
384,0.020597519912598727
385,0.022614475374211906
386,0.020622195490432205
387,0.022641650952209602
388,0.020657271068330374
389,0.020662720545033153
390,0.022687976006181998
391,0.020702619498024433
392,0.022715074959705817
393,0.022727647811279894
394,0.02074246792744816
395,0.02275842338917755
396,0.02077004350508105
397,0.0227776989670474
398,0.02080821908316466
