,10_Smarting
0,0.030310663669411042
1,0.030323159907879926
2,0.030343756146294254
3,0.030340652384779787
4,0.030374634982649695
5,0.030393331221034714
6,0.030408054740746593
7,0.030416750979270546
8,0.03042996085832783
9,0.03044505709681289
10,0.030458253335268637
11,0.03048424957376028
12,0.030490145812109404
13,0.030506828409897935
14,0.030524824648409776
15,0.03054294816820402
16,0.03055624440662541
17,0.030568254285753937
18,0.030583350524238995
19,0.0306033467626321
20,0.030623343001138892
21,0.030627025598960245
22,0.030650021837459462
23,0.0306619453571102
24,0.03067962795500989
25,0.03069375147458686
26,0.03071077499441799
27,0.03073649851432947
28,0.030738308393324587
29,0.030754931913065775
30,0.03077492815145888
31,0.030779751671161648
32,0.03080614790974323
33,0.030817157788760596
34,0.03082815402729011
35,0.0308526502657287
36,0.03085524650418847
37,0.03088344274260635
38,0.030897438981014602
39,0.030909235219496622
40,0.03093131781736247
41,0.03094921405590867
42,0.030960937575628122
43,0.028978697438333256
44,0.028976120958077445
45,0.02900234447793082
46,0.02901126799758913
47,0.029038377876759114
48,0.02905630139650839
49,0.02905619763487266
50,0.029088321154745245
51,0.029112503752571683
52,0.029112327272287075
53,0.02913415079206061
54,0.029142974311753278
55,0.02916208419094346
56,0.029183707710672024
57,0.029191803949061068
58,0.02921472746879772
59,0.02921562370738684
60,0.02924263358636381
61,0.029255529824922633
62,0.02927472606347692
63,0.029287022301787147
64,0.029300518540253506
65,0.029314401137980894
66,0.02932849737635479
67,0.02935262089636126
68,0.02937180349420032
69,0.02938202701375303
70,0.029386650533524517
71,0.02940657405326874
72,0.0294313975730347
73,0.029432907452019208
74,0.029461930972047412
75,0.029473127210394523
76,0.02948745073013015
77,0.02949954696862278
78,0.02951315684765632
79,0.029530253086136327
80,0.02955234932460371
81,0.0295576455630453
82,0.029574241801469725
83,0.029593238039979042
84,0.029615034278435814
85,0.029626616876271328
86,0.02963781311461844
87,0.029662736634463727
88,0.02967621923232855
89,0.029693942752032854
90,0.029706866271681065
91,0.02971588979153239
92,0.02972439967061291
93,0.029742323190362185
94,0.029763119428821483
95,0.029782142948533874
96,0.02980012554633049
97,0.029812449066071167
98,0.029818072585840127
99,0.029846796105744033
100,0.02985980598475635
101,0.02987292950444953
102,0.029885925742973996
103,0.029902749262646466
104,0.029931645501164894
105,0.029936455380266125
106,0.02995465161870925
107,0.029973347857094268
108,0.02998054409567885
109,0.02999134033404971
110,0.029995222931916032
111,0.030022419170336434
112,0.030044042690064998
113,0.030054625287903036
114,0.030073548807649786
115,0.030090272327470302
116,0.030096895847236738
117,0.030122205726343054
118,0.030136729246009963
119,0.030161225484562237
120,0.030167649004283703
121,0.030189731602035863
122,0.03019865512180786
123,0.030214978641652124
124,0.03023330216137765
125,0.030246412040469295
126,0.030257735560212495
127,0.030281245439255144
128,0.03029635531834174
129,0.03031246519742581
130,0.030323861435931576
131,0.030326771315003498
132,0.03035015391287743
133,0.030373263792057514
134,0.030382487311726436
135,0.030409983550271136
136,0.030415007070018873
137,0.030432703308406417
138,0.0304558131875865
139,0.030457709425945723
140,0.030480905664376223
141,0.03049670190296183
142,0.030508798141340776
143,0.03052099437979905
144,0.0305534769776159
145,0.030560773216166126
146,0.03057139673569509
147,0.030579479333596282
148,0.030608502853397113
149,0.030625526373114553
150,0.03062874989291231
151,0.030653873412575194
152,0.03066828329178861
153,0.030683806811566683
154,0.03070220304994109
155,0.03071162656965498
156,0.0307210228081658
157,0.030743632687176614
158,0.03075442892566116
159,0.03077582516414168
160,0.030788321402610563
161,0.030819817641031477
162,0.030815313879429596
163,0.03083509647728988
164,0.030853792715788586
165,0.030861216235507527
166,0.030879298833383473
167,0.03089822235324391
168,0.030918245872953776
169,0.03093026939268384
170,0.030944492912340138
171,0.030961316432126296
172,0.030971326311146186
173,0.030994449831041493
174,0.03100124606942245
175,0.03102266958921973
176,0.031026152186996114
177,0.029045952971614497
178,0.029073476491475958
179,0.029081200011091823
180,0.029108609890386106
181,0.02911093340981097
182,0.029130529648455195
183,0.0291522531681494
184,0.029162749406850708
185,0.029176359285656872
186,0.029198255524079286
187,0.029205951762605764
188,0.02921544800119591
189,0.029230644239305548
190,0.02925202683718453
191,0.02926502307559531
192,0.02929114659559673
193,0.02929112919355248
194,0.02931495271309359
195,0.029335476232972724
196,0.029362999752493124
197,0.02935592327253289
198,0.02936594679204063
199,0.029392256671371797
200,0.029404380190726442
201,0.02943567642932976
202,0.029443899949455954
203,0.02944409618771715
204,0.02947150606678406
205,0.029486302305258505
206,0.029502398543854724
207,0.029521494782329682
208,0.029533691020560582
209,0.029544573618295544
210,0.029575069856718983
211,0.02957729337663295
212,0.02959457597467008
213,0.02961629949413691
214,0.02962422301402512
215,0.029639746533575817
216,0.029655056412821068
217,0.029681679932764382
218,0.029692676170952836
219,0.029693899690755643
220,0.029714795929066895
221,0.02973070580833337
222,0.029742402046622374
223,0.02977249828541062
224,0.029779794523619785
225,0.029798490762232177
226,0.029815887000722796
227,0.029828869598532037
228,0.029832865836851852
229,0.029852089356609213
230,0.02987367195441948
231,0.029892695474245556
232,0.02990441899396501
233,0.02992604251380726
234,0.029938366033547936
235,0.029951175912401595
236,0.02995989943224231
237,0.02998629567059652
238,0.03000371919074496
239,0.030006401788341464
240,0.030029625308088725
241,0.03004364882781374
242,0.03005647234749631
243,0.03007388222681584
244,0.03009530574627206
245,0.030112001984889503
246,0.030125225504662012
247,0.030138721743014685
248,0.03014813162212704
249,0.03016442786065454
250,0.030178624099107765
251,0.03020352033763629
252,0.030218502935440483
253,0.03024009917407966
254,0.03025112269347119
255,0.030259918932188157
256,0.03026872881082454
257,0.030286525049632473
258,0.030311221288002343
259,0.030326517526646057
260,0.030334200124343624
261,0.030356896362945918
262,0.030365019882538036
263,0.03037960248047966
264,0.030402326000057656
265,0.030415549519830165
266,0.030430273039428357
267,0.030445296559264534
268,0.030464220079238657
269,0.030474129958065532
270,0.030496753478018945
271,0.030511049716324123
272,0.03052577323614969
273,0.030533555833926584
274,0.030561979353706192
275,0.030578202873584814
276,0.03058432639295461
277,0.030606449912966127
278,0.030622359792005227
279,0.030637983311862627
280,0.030650579550183465
281,0.030663603070024692
282,0.03067769930862596
283,0.030698209187676184
284,0.03070450542600156
285,0.030722001664344134
286,0.030743897902993922
287,0.03076059414138399
288,0.030775476739336227
289,0.030795172977605034
290,0.030802696497403304
291,0.03082047909515495
292,0.03082980261524426
293,0.030851726134642377
294,0.03086484965456293
295,0.0308739595334373
296,0.030902683053454894
297,0.03091717929191873
298,0.030929502811659404
299,0.03094189905004896
300,0.030958808929199222
301,0.030975405167737335
302,0.030984501406010168
303,0.031005097644538182
304,0.031021993882859533
305,0.031034376480874926
306,0.031047272719206376
307,0.031074396239091584
308,0.031088978836805836
309,0.029106379621453016
310,0.02911730314099259
311,0.031125249396154686
312,0.029145050180659382
313,0.029159773700484948
314,0.029187083579472528
315,0.02919050709942894
316,0.029204903338040822
317,0.029221026857385368
318,0.029234123095875475
319,0.029253432975338
320,0.0292722292133476
321,0.02928372545216007
322,0.02930192169037582
323,0.029310317928775476
324,0.02933340052686617
325,0.029349096765145077
326,0.02936222028483826
327,0.029387202882617203
328,0.02939422640270095
329,0.029402949922314292
330,0.029424273441918558
331,0.029440596961649135
332,0.029455606840883775
333,0.029475530360514313
334,0.02948772659919996
335,0.02950125011898308
336,0.029518932716882773
337,0.029534256236502188
338,0.02954617975592555
339,0.02955740327570311
340,0.029577013155176246
