,14_OBCI_Dejittered
0,0.30479961888033813
1,0.3012903928454307
2,0.3017991224562593
3,0.3002995242443376
4,0.3008114538552036
5,0.2833237112444067
6,0.2778433964786018
7,0.28433947046607955
8,0.28082904443124335
9,0.2813382740421275
10,0.2858324202068161
11,0.28633624981762296
12,0.2848281516054385
13,0.2853464812163793
14,0.28585481082723163
15,0.286368040437992
16,0.2868756700486301
17,0.2873794996595507
18,0.28989095709312096
19,0.290411286703943
20,0.27089761627030384
21,0.2734220737038413
22,0.2779094198685925
23,0.2744063938338286
24,0.278896339998596
25,0.2753865139640084
26,0.273893615751831
27,0.2783833619166671
28,0.27688196370468177
29,0.2833693376919655
30,0.28186933948006754
31,0.28037034126816707
32,0.2788720430561398
33,0.2853782170435579
34,0.2838638188317191
35,0.28437464844250826
36,0.28288185023041024
37,0.28539260766387997
38,0.2838957094520538
39,0.288393355616563
40,0.28889448522738803
41,0.2853910591928752
42,0.2859007888037013
43,0.2923881627908713
44,0.2929074924018096
45,0.29340792201264776
46,0.29390795162316863
47,0.2944245812340114
48,0.29492971084482633
49,0.2954472404557009
50,0.2899623256896575
51,0.29046695530053057
52,0.2949509014651994
53,0.2974689588987758
54,0.29397023286401236
55,0.29845117902880247
56,0.29494555299413605
57,0.2994358991586523
58,0.2899465287473504
59,0.2944349749121784
60,0.294941804522864
61,0.28344080628880874
62,0.28394823589974294
63,0.28245343768776365
64,0.2829616672983093
65,0.2834685969091879
66,0.28397422652005844
67,0.2864921839534418
68,0.28700431356423906
69,0.29149375972895086
70,0.28600574496317677
71,0.2904938911277668
72,0.28699456509309584
73,0.2914745112577748
74,0.2899824130457773
75,0.29446285921039816
76,0.2949714888212611
77,0.29147026278656085
78,0.29198239239724444
79,0.2984750663848672
80,0.2829945515969712
81,0.28349918120761686
82,0.2840037108182969
83,0.27853289605263853
84,0.2790346256633711
85,0.2835196718280031
86,0.2860474292615436
87,0.2825344032269186
88,0.2870178493913045
89,0.28351952335685837
90,0.28800596952146407
91,0.27650747128734565
92,0.26700880087605583
93,0.27150904704092227
94,0.2720129766515811
95,0.2764939228162575
96,0.27700035242708054
97,0.2755101542151124
98,0.2760118838257313
99,0.2765333134366301
100,0.2770286430475153
101,0.2775459726583449
102,0.28005243009170044
103,0.28056195970248154
104,0.2770515336678727
105,0.27957769110116715
106,0.276062065066526
107,0.2805553112314101
108,0.2770483851965082
109,0.28355165918401326
110,0.28004573314933623
111,0.28055666276020474
112,0.28502980892471896
113,0.279546194158911
114,0.2840537403237704
115,0.2885257864882078
116,0.2850313604536723
117,0.28352736224178443
118,0.2880222084063462
119,0.2885286380170555
120,0.2850182119825604
121,0.2855244415929974
122,0.292014315580559
123,0.29253004519136994
124,0.2930419748022359
125,0.29353710441273506
126,0.2940599340237213
127,0.2945643636345494
128,0.28908074886874147
129,0.28959097847928206
130,0.29408072464411816
131,0.2965973820777208
132,0.29309135604285075
133,0.29557027438488603
134,0.2940699761729775
135,0.29658333360657707
136,0.295097835394472
137,0.29958048155913275
138,0.3000854111700164
139,0.29658418513520246
140,0.2970818147459795
141,0.30358888873354317
142,0.3041003183441262
143,0.304592247954929
144,0.3051083775657162
145,0.2996313627999143
146,0.3081309646099726
147,0.3046276385753117
148,0.30713389600884966
149,0.303634869974303
150,0.3081208161388531
151,0.3046202901042534
152,0.3111115640914477
153,0.3075999380567964
154,0.3081134676676811
155,0.31259581383244495
156,0.3131030434429931
157,0.31160174523120077
158,0.31211607484203796
159,0.31262280445264423
160,0.31313663406353953
161,0.3156412914970588
162,0.3161584211078434
163,0.31265289507302896
164,0.31516465250660985
165,0.31964999867125243
166,0.3161570726365426
167,0.3206348188011816
168,0.31913452058938674
169,0.3156233945545637
170,0.31614562416541503
171,0.3206207703300379
172,0.32113419994095693
173,0.3196331017288685
174,0.32014273133961524
175,0.32065076095045697
176,0.3211637905612861
177,0.32166652017190245
178,0.3241799776054677
179,0.32469000721641805
180,0.32918275338079184
181,0.32369503861502835
182,0.3281832847798114
183,0.324684658745241
184,0.32917310490972795
185,0.32566677887518836
186,0.33216315286256304
187,0.32865702682784104
188,0.32916255643863224
189,0.33364910260331726
190,0.32817588783734664
191,0.3326617340019311
192,0.3371391801669006
193,0.33364705413202955
194,0.3381441002967449
195,0.3346313742621305
196,0.3391225204265993
197,0.33560669439202684
198,0.34009914055684476
199,0.3386097423447154
200,0.3350863163100257
201,0.3355992459207755
202,0.3400939920854853
203,0.3405960216962285
204,0.3390980234844392
205,0.33961385309498837
206,0.3401124827057629
207,0.34062641231662383
208,0.34113044192736197
209,0.3416442715381436
210,0.3441508289718058
211,0.344659958582497
212,0.3491565047474978
213,0.3436720899812826
214,0.34815143614605404
215,0.3446582101112199
216,0.34914725627595544
217,0.34563763024107175
218,0.3521303042286945
219,0.3486198781940857
220,0.3491310078047718
221,0.35362345396947603
222,0.3541224835803405
223,0.35263548536818234
224,0.3531423149790953
225,0.3536456445899603
226,0.35415317420051906
227,0.354669003811523
228,0.3571725612450791
229,0.3576827908559608
230,0.35418416482070825
231,0.35669272225436544
232,0.36117766841903176
233,0.3576858423843987
234,0.3621607885490903
235,0.3586544625145507
236,0.3631489086790225
237,0.3596423826445516
238,0.3661400566318207
239,0.3626261305969365
240,0.36314626020794094
241,0.36762830637280786
242,0.3621522916068898
243,0.3666326377713176
244,0.36312511173673556
245,0.36761755790166717
246,0.3561199596672395
247,0.3606096058319963
248,0.3591125076204662
249,0.3636037537849006
250,0.36410908339576054
251,0.36059895736093495
252,0.36312481479421876
253,0.35961118875957254
254,0.36409933492450364
255,0.3605973088895098
256,0.36708918287718006
257,0.36358705684256165
258,0.36410188645322705
259,0.3525896882190409
260,0.35309981782984323
261,0.3516068196179276
262,0.3521093492288401
263,0.3526164788395363
264,0.3531300084503073
265,0.3556354658840064
266,0.35615429549443434
267,0.35264676946007967
268,0.3551540268936151
269,0.3596527730580874
270,0.35614494702349475
271,0.36062769318823484
272,0.35913039497609134
273,0.35562676894141987
274,0.35613359855233284
275,0.3606183447170679
276,0.36112787432807636
277,0.3596356761156585
278,0.3601525057267736
279,0.36064473533724595
280,0.3611532649479159
281,0.3616609945588607
282,0.3641831519923926
283,0.3646812816032252
284,0.36917072776782334
285,0.36369501300191587
286,0.36019158696740305
287,0.3566801609324557
288,0.361176007097356
289,0.35966890888562375
290,0.36416545504994247
291,0.36466048466058965
292,0.36116965862606776
293,0.3616638882369898
294,0.368168062224413
295,0.3686732918351936
296,0.3691758214458787
