,3_OBCI_Dejittered
0,0.33692193022852734
1,0.3368927306734122
2,0.337452679371836
3,0.339388319133036
4,0.33898216782290547
5,0.33766887720560135
6,0.33943996521406916
7,0.34124630497422004
8,0.3416762054229139
9,0.3395357147985578
10,0.3419148545636972
11,0.3395357639370786
12,0.33956331263073025
13,0.34189275239543804
14,0.340089110022177
15,0.34176754978125246
16,0.34192705022780956
17,0.34389898998949775
18,0.34183769936555564
19,0.34400193912870236
20,0.3423666485086869
21,0.34450928827175176
22,0.34449593696524516
23,0.342704346343794
24,0.34462553435332666
25,0.3426277437300769
26,0.34261594417500874
27,0.34470748393755457
28,0.34689652370104795
29,0.34486743307752477
30,0.346587572837052
31,0.3467766215322854
32,0.3448184309094131
33,0.3471493189224475
34,0.34523272829994767
35,0.3452526287451292
36,0.34717386850616094
37,0.3451095778824538
38,0.3472209176452452
39,0.34518362702169725
40,0.34549347571783073
41,0.3477880154821378
42,0.3495490034904378
43,0.34751701286700154
44,0.3476811133134561
45,0.33956020123571307
46,0.33960320168102953
47,0.3399839503779276
48,0.34213919014109706
49,0.3420949388342933
50,0.3419425875263187
51,0.3421734362219695
52,0.3422872849163241
53,0.34056014254394995
54,0.34445462162148033
55,0.3443228220655783
56,0.3445141707605899
57,0.3426418801384443
58,0.3427708288332951
59,0.34271697752603814
60,0.3387383958348664
61,0.3407825838454528
62,0.34117103254232006
63,0.3410433329862599
64,0.3412071816810567
65,0.33878969105421675
66,0.34286077013348404
67,0.34294151882772894
68,0.3431087675224944
69,0.3433997162186415
70,0.341312073843028
71,0.34120962253575726
72,0.34115512298023987
73,0.34134977167559555
74,0.34341911143803827
75,0.34346306013173944
76,0.34352730882585547
77,0.34376545752127186
78,0.34594054553315345
79,0.34560859422367685
80,0.3460982946731974
81,0.3462149433674995
82,0.34428155274497385
83,0.34447480144012843
84,0.3441230501305199
85,0.3441312988240952
86,0.3444489475202772
87,0.3465942355318248
88,0.34650508422453186
89,0.34625188466748114
90,0.3465819333637228
91,0.348833573127763
92,0.34903142182304236
93,0.348571270512366
94,0.34873391920746144
95,0.3469574768345183
96,0.3391094647594173
97,0.3387592652013609
98,0.338984913896752
99,0.3412379536607659
100,0.3414850023564213
101,0.3413598510488782
102,0.34148869974342233
103,0.34365018775497447
104,0.34341213644643176
105,0.3433208368907117
106,0.34356948558649947
107,0.341601694963515
108,0.3417537436581597
109,0.3419619923535038
110,0.34204674104796595
111,0.3462344201279848
112,0.3420071384344965
113,0.3420215871279879
114,0.3422165358232405
115,0.34037589344984553
116,0.34044684214404697
117,0.34033724258802067
118,0.3425719306002293
119,0.3424737310446062
120,0.3424067314891772
121,0.34243953193447396
122,0.3427415323819787
123,0.3448501721446746
124,0.34473487258901514
125,0.3428056819665244
126,0.34500392173004
127,0.3432621311087587
128,0.343112079801017
129,0.3449627195616358
130,0.3428605771857747
131,0.34503221694910735
132,0.3448803173930628
133,0.34711475715698725
134,0.3451495665337916
135,0.34725480629651884
136,0.3473774549911468
137,0.3454461643684681
138,0.3477880523815884
139,0.3459255617596
140,0.34587746220427107
141,0.3419777805136164
142,0.3421092809599031
143,0.33778299926530053
144,0.33967983902630294
145,0.3398711877214282
146,0.3399465364158232
147,0.3401200851106978
148,0.3422734731223045
149,0.3426139218187245
150,0.3423483222613868
151,0.34218297095344496
152,0.3404782803328317
153,0.3402270290242768
154,0.34028187771821194
155,0.34035802641233204
156,0.34442940549138257
157,0.34473065418751503
158,0.343060811815576
159,0.34275596050645163
160,0.34298236095344237
161,0.34505624896428344
162,0.34481304940743485
163,0.3448194498524799
164,0.34490195029832194
165,0.34505555074485983
166,0.3470915905070342
167,0.3475261909557048
168,0.34768053965046875
169,0.3476262400952237
170,0.3474258887868018
171,0.34532419816275706
172,0.34531824685620904
173,0.34957322593686513
174,0.3498621746330173
175,0.35002892332806823
176,0.35001197202120693
177,0.3482219296481617
178,0.34786057833866835
179,0.3480187787851037
180,0.34793012747786634
181,0.35009116724108935
182,0.35033981593653607
183,0.3505073646316532
184,0.3506754133265986
185,0.3525056013353378
186,0.3526021500297247
187,0.3527204504758856
188,0.35275489916944025
189,0.350560908544594
190,0.3507534572398754
191,0.3429288451645789
192,0.3431174938599497
193,0.342868642551025
194,0.3451183305636505
195,0.3453525792590426
196,0.34545707970517014
197,0.3451470283958997
198,0.3471496681576127
199,0.34744601685383714
200,0.34757356554825947
201,0.3477228142431841
202,0.34788856293823756
203,0.3455642205605045
204,0.34558696925410004
205,0.3456115696994857
206,0.3478131577114709
207,0.34793415815738626
208,0.35015154616985456
209,0.3500629466141163
210,0.35014354705958795
211,0.3499608475030982
212,0.34812785688131953
213,0.3445990269453887
214,0.34434247563694953
215,0.344114376079915
216,0.34445882477643863
217,0.34645166453833554
218,0.346610113233055
