,15_OBCI_Dejittered
0,0.307480212405153
1,0.30839599666830964
2,0.30930318093135156
3,0.3102192651945188
4,0.31314957790675635
5,0.3140679621695881
6,0.3109800895344961
7,0.3138984022467639
8,0.3188063011431268
9,0.3157224285077973
10,0.3206189274043254
11,0.319525883218148
12,0.32444168211463875
13,0.32535336637772616
14,0.322262693742573
15,0.32519270645468623
16,0.3220951338195164
17,0.3269967327159975
18,0.3239075600808974
19,0.33080728742640986
20,0.327723814791284
21,0.3266385706050414
22,0.3335449979505256
23,0.33246275376450285
24,0.3313798095786069
25,0.3322863938416276
26,0.3392005211871947
27,0.33413726236778984
28,0.3410408897133266
29,0.32995774554649415
30,0.33086862980962906
31,0.33578002870603996
32,0.3366920129690243
33,0.3356117687829965
34,0.33652045304609146
35,0.33745203730916273
36,0.3383687215722375
37,0.3252985912212125
38,0.32620957548442675
39,0.32311770284923114
40,0.32604711556143684
41,0.33095901445778964
42,0.32785714182273296
43,0.33276234071900035
44,0.33168099653289573
45,0.3285874238977158
46,0.32951230816081534
47,0.33440800705739093
48,0.3373402197694304
49,0.3342304471342459
50,0.3391525460306184
51,0.3360567733955122
52,0.34095997229189834
53,0.3378765996567381
54,0.344777527002293
55,0.3416885543671242
56,0.3425981386301373
57,0.3395040659950155
58,0.33444250717570867
59,0.32335166300890705
60,0.3202591903738039
61,0.3251779892701734
62,0.3240856450842102
63,0.3289953439805231
64,0.3298957282436277
65,0.32680865560848815
66,0.32974196832049074
67,0.3346401672170032
68,0.3315517945818556
69,0.32845632194676
70,0.32537094931149113
71,0.3242829051254148
72,0.3291852040217691
73,0.3301110882848661
74,0.3270139156497862
75,0.3279343999129196
76,0.318845484195208
77,0.3197648684582646
78,0.32069325272141214
79,0.32160493698449955
80,0.32452494969663803
81,0.32545343395963755
82,0.3223603613245132
83,0.3172839025052099
84,0.3141844298700107
85,0.31910012876642213
86,0.30800838459970237
87,0.31291618349598593
88,0.3098238108608484
89,0.31673333820640437
90,0.3136437655712143
91,0.31255292138519053
92,0.3194601487307409
93,0.31837920454461255
94,0.31929808880772725
95,0.3182212446216681
96,0.3211329573339299
97,0.3200461131477823
98,0.3249510120441528
99,0.3258768963072498
100,0.32277742367205065
101,0.3236924079352548
102,0.33060733528077435
103,0.33151711954371876
104,0.3324481038067688
105,0.3333647880699573
106,0.3342782723329947
107,0.3351934565961301
108,0.3381223693081665
109,0.33904365357125243
110,0.3359509809361043
111,0.3388731936482827
112,0.3357770210132003
113,0.3406832199096925
114,0.3375918472743251
115,0.34249904617070115
116,0.3474023450671666
117,0.3463256008810731
118,0.3432268282459745
119,0.34414841250895734
120,0.3490600114054132
121,0.35197622411760676
122,0.34887555148247884
123,0.35378195037890237
124,0.35068827774375677
125,0.34960423355755665
126,0.3545213324540555
127,0.3534272882679943
128,0.36032721561343806
129,0.3592474714274658
130,0.3581616272414294
131,0.3570789830553167
132,0.36398741040079585
133,0.36291386621485344
134,0.3618146220287599
135,0.36273220629186653
136,0.3616390621058372
137,0.3645605748180287
138,0.3714720021635003
139,0.3683969295283305
140,0.36929951379147496
141,0.3742131126878121
142,0.3751194969509015
143,0.3740443527648267
144,0.37496813702796317
145,0.3758679212909328
146,0.37679350555413293
147,0.37771748981708697
148,0.37864187408013095
149,0.37956105834325626
150,0.3804611426063502
151,0.38138732686945787
152,0.38231441113236997
153,0.3832221953955468
154,0.38615970810769795
155,0.38707379237075656
156,0.3839799197356797
157,0.3868947324477858
158,0.3918028313441937
159,0.3887037587089708
160,0.38561908607380246
161,0.382528213438718
162,0.38943984078423455
163,0.38634956814905763
164,0.3872717524121754
165,0.3921743513085403
166,0.3930945355716631
167,0.392005091385613
168,0.39290837564874437
169,0.3938369599117095
170,0.37877000111154757
171,0.3796798853747987
172,0.3806025696378583
173,0.38152595390079114
174,0.38444976661298824
175,0.3853749508760984
176,0.3822710782410468
177,0.38519719095324945
178,0.39009848984960627
179,0.3870094172143581
180,0.3919123161107336
181,0.3888254434756391
182,0.3877356992895784
183,0.39264799818590745
184,0.3935567824489681
185,0.3904612098137932
186,0.3853989509944995
187,0.39030214989088563
188,0.37121463419259726
189,0.37612763308902686
190,0.3750426889029086
191,0.3799370877993624
192,0.3808545720623897
193,0.3777690994272689
194,0.3706954121588524
195,0.3536077249096934
196,0.36252888070418976
197,0.3634505649672519
198,0.36435374923030395
199,0.36528413349356015
200,0.35222390314265795
201,0.35313998740548413
202,0.3580450863016722
203,0.360966799013795
204,0.35787782637885357
205,0.3627661252751295
206,0.35967925264026235
207,0.3585967084541153
208,0.3475114642872086
209,0.34643172010123635
210,0.35333604744687364
211,0.35225080326085845
212,0.35316518752392767
213,0.35207234333779525
214,0.3470063845181812
215,0.3459395403322105
216,0.3508343392286406
217,0.35175132349195337
218,0.34865675085666226
219,0.33358059205647805
220,0.34049031940207897
221,0.3414156036651548
222,0.3423299879284514
223,0.3432483721915105
224,0.3381741133723608
225,0.3390938976349389
226,0.336003424999717
227,0.33892283771206166
228,0.3358350650767079
229,0.34073196397321226
230,0.3376493913381182
231,0.34455781868382473
232,0.3414586460485225
233,0.3423788303116453
234,0.3472905292080668
235,0.33422309885690993
236,0.32312965469009214
237,0.3200464820549769
238,0.3249440809513544
239,0.3218565083161593
240,0.328764035661834
241,0.32567576302653833
242,0.3265996472898678
243,0.33150424618634133
244,0.3324151304491352
245,0.3313214862632776
246,0.33224547052623166
247,0.33315955478929027
248,0.33408423905234486
249,0.337006351764785
250,0.32993356449628664
251,0.32683439186121177
252,0.32976100457312896
253,0.3106839888748709
254,0.3075881162399128
255,0.31249881513622313
256,0.30342009941887227
257,0.30831819831473695
258,0.3092315825779224
259,0.306142209942891
260,0.30706459420594
261,0.30597195001996624
262,0.30689393428292533
263,0.3078169185459956
264,0.3167291743407077
265,0.31764235860373446
266,0.31256269978439377
267,0.3134944840476237
268,0.3183858829438577
269,0.32131239565592296
270,0.31823042302085014
271,0.307140478853853
272,0.3040440062188736
273,0.308951105115284
274,0.30786896092945426
275,0.3127817598258389
276,0.31369224408899754
277,0.3105989714536008
278,0.31352608416591465
279,0.3104351115305235
280,0.3153521104270567
281,0.3122413377918747
282,0.31915276513745994
283,0.3160681925021436
284,0.3169828767652234
285,0.3218899756616338
286,0.32280555992497284
287,0.3217100157387449
288,0.32263840000200616
289,0.32355768426486975
290,0.32447546852790765
291,0.3273938812401411
292,0.3203269939715483
293,0.31723452133633145
294,0.3201572340487928
295,0.32505323294503796
296,0.32196596030985347
297,0.3268822592062861
298,0.32578971502039167
299,0.32269304238525365
300,0.33160569817960095
301,0.3285234255445175
302,0.3294273098074427
303,0.32835116562137046
304,0.32927104988448264
305,0.31420059108450005
306,0.3151188753477072
307,0.31802788805998716
308,0.3189545723228093
309,0.32385837121933037
310,0.3187889123998957
311,0.3236915112961469
312,0.32059843866090887
313,0.32550263755751985
314,0.31441709339060253
315,0.319327492287357
316,0.3242232911834435
317,0.3231429469976774
318,0.32005517436232367
319,0.3209688586255197
320,0.32588035752200994
321,0.32879797023406354
322,0.3097122545359525
323,0.31461195343217696
324,0.3115217807969657
325,0.31643307969329726
326,0.3153575355074736
327,0.3122664628722305
328,0.3131680471351501
329,0.31807844603167723
330,0.31899923029482125
331,0.3178996861086034
332,0.31882937037175907
333,0.3197479546345221
334,0.3206607388976863
335,0.3215874231609632
336,0.32450763587326037
337,0.3174279486047453
338,0.3223315475011077
339,0.3172648886818479
340,0.3221653875780248
341,0.319071314942903
342,0.32396851383941794
343,0.32289686965327746
344,0.3277901685496545
345,0.3287196528126515
346,0.32562728017751397
347,0.32854599288975805
348,0.3254581202547797
349,0.33035571915092987
350,0.33526811804745194
351,0.33417987386133063
352,0.3310874012261138
353,0.32999965704016176
354,0.3289142128542153
355,0.32783166866784086
356,0.32874675293101063
357,0.3276632087447524
358,0.33058472145694395
359,0.32949547727116624
360,0.3343956761677873
361,0.3353178604306777
362,0.3322255877956195
363,0.3331411720585038
364,0.32405545634082955
365,0.32498214060410646
366,0.3259064248670711
367,0.32682290912998724
368,0.3277396933933687
369,0.3306660061055027
370,0.33157439036858705
371,0.32848661773346066
372,0.33141063044558905
373,0.32831235781031864
374,0.33324195670684276
375,0.3301371840716456
376,0.3350431829678655
377,0.33194531033268504
378,0.3388615376782127
379,0.3357669650429216
380,0.33668014930617574
381,0.34158974820252297
382,0.33652118938312015
383,0.3414234882795881
384,0.3463198871759232
385,0.3432326145407387
386,0.3421492703550939
387,0.34705986925109755
388,0.33796845353344906
389,0.32089566628451394
390,0.3277997936297652
391,0.3267166494438243
392,0.32562220525778685
393,0.3245458610717833
394,0.3254709453349278
395,0.3323728726804802
396,0.3332828569434696
397,0.33420454120664544
