,3_Smarting
0,0.04087807252130915
1,0.042816213861669894
2,0.04132200004551123
3,0.04121636380466498
4,0.04275607586930619
5,0.0433972396349418
6,0.04310557412043181
7,0.0428706378785364
8,0.04126785333346561
9,0.04108181709204928
10,0.04141968085514236
11,0.04099504461146353
12,0.04296845667988691
13,0.04325662044254841
14,0.043385954931522974
15,0.04302311868855213
16,0.04114993414111723
17,0.04108059790075913
18,0.04097376165998412
19,0.04109672542108456
20,0.04141588918389516
21,0.04151725294491371
22,0.0434497650129515
23,0.043612628774440054
24,0.043471063261335985
25,0.04342772702102593
26,0.04138324247219316
27,0.04143350623269271
28,0.041581269994026115
29,0.04150663375344266
30,0.0411854975109236
31,0.04332040958070138
32,0.04331667334076883
33,0.04358480783116647
34,0.04362267159149269
35,0.041609887043023264
36,0.041489850801895045
37,0.04138001456112761
38,0.04145007832187275
39,0.04136724208126452
40,0.04362295415216977
41,0.043876217914430526
42,0.04357445239975277
43,0.043496916159256216
44,0.04162833161194612
45,0.04344474367906059
46,0.041455059130612426
47,0.043781671202054895
48,0.043895634963178054
49,0.04179722114179185
50,0.04359073320858897
51,0.041767419389657334
52,0.043827131458897384
53,0.044032965948531455
54,0.04187755212672073
55,0.04371309346606722
56,0.04185027964672372
57,0.041932443407517894
58,0.04400725547691309
59,0.04189924165530101
60,0.043862253723659705
61,0.04384368821160933
62,0.042177974393894146
63,0.04401761573319618
64,0.04212730191363789
65,0.04166426566973769
66,0.04368547773856335
67,0.041712063918225795
68,0.04382517598787672
69,0.04206196216944136
70,0.04190729665606341
71,0.04375070872345077
72,0.04166352417416874
73,0.04380403624406881
74,0.043832100004465246
75,0.04182188618381133
76,0.04383199825247175
77,0.04201598443353305
78,0.042128318922550534
79,0.04374223098784569
80,0.04219924644337425
81,0.044261758512561755
82,0.04428282227286218
83,0.042421908453547985
84,0.04401602051871123
85,0.04197010669770407
86,0.044233618768657834
87,0.044316153257341284
88,0.04217283943569328
89,0.043886980773777395
90,0.04216286695566396
91,0.04237323071765786
92,0.04451694278748164
93,0.04200262896245022
94,0.044111141032203705
95,0.04426767552149613
96,0.04235696170178471
97,0.04397410303920424
98,0.042145589220240254
99,0.042357352982207885
100,0.04455026505240767
101,0.04237095123028212
102,0.04444566329959798
103,0.04454439778851338
104,0.04225218396538821
105,0.044128225305030355
106,0.042322711486235676
107,0.04230937524619094
108,0.04440728731560739
109,0.042561373496369015
110,0.04459198556548927
111,0.04272977174616699
112,0.0444440838122091
113,0.04240436999134545
114,0.040545156172015595
115,0.04063749066096989
116,0.04265430272971571
117,0.04051201817992478
118,0.04068395266949665
119,0.04255309400900842
120,0.04045340945992848
121,0.042453550800587436
122,0.04072286625432753
123,0.04079023001497717
124,0.04264227135456622
125,0.04266753511490151
126,0.04282449887637085
127,0.04303716263825663
128,0.04083294881593247
129,0.04064231257450501
130,0.040473147060879455
131,0.040603510822165845
132,0.042418952161369816
133,0.0426121159231343
134,0.04260137968310573
135,0.042665343443786696
136,0.04073382962383221
137,0.04075699338409322
138,0.04103612787446309
139,0.04112809163541442
140,0.0430473329755614
141,0.041089219155310275
142,0.043188060496959224
143,0.04080334667298757
144,0.040658910431943696
145,0.042796122501613354
146,0.04081730868142586
147,0.04293672075118593
148,0.043027355239814824
149,0.041313641421879765
150,0.04301538276001793
151,0.04079586893749365
152,0.04104563269982009
153,0.04274024476580962
154,0.040740930945389664
155,0.042762943014054144
156,0.04078442919376357
157,0.04303154126455411
158,0.04329467575485069
159,0.04093566193114384
160,0.04312940327361048
161,0.043140537761701125
162,0.040864653210860524
163,0.0428383945513815
164,0.04088821000345888
165,0.0430091513452453
166,0.04300391510537338
167,0.041405830560279355
168,0.043506042629815056
169,0.041419058080578
170,0.04316457014704156
171,0.04301733390582285
172,0.04095722008469238
173,0.043162332155247896
174,0.041397118336817584
175,0.04350973040641293
176,0.04143861658519654
177,0.04158155107450057
178,0.043166063139551625
179,0.04129157859222232
180,0.043148790659643055
181,0.043268554420706096
182,0.04146304060179773
183,0.04357645267157295
184,0.04169033885193585
185,0.041457773337924664
186,0.04350018540696965
187,0.04158580085936592
188,0.0435661129276923
189,0.04332657668578577
190,0.04146496286648471
191,0.04357767493593201
192,0.04171216111672038
193,0.043409173182681116
194,0.0435961076723288
195,0.04177619385336584
196,0.0438480351947419
197,0.04148382137111639
198,0.041445185130669415
199,0.0436873972015519
200,0.04176078338161915
201,0.043855895451088145
202,0.04196748163155917
203,0.0415761161161754
204,0.04354472818454269
205,0.04153664363593634
206,0.04167547812539851
207,0.04376381946667607
208,0.04391845395616656
209,0.04179716940666367
210,0.0438451107477249
211,0.04162972619747052
212,0.041751189958631585
213,0.04418543130304897
214,0.04187471747991367
215,0.043613958818468745
216,0.041904245000296214
217,0.04185580876014683
218,0.043960120829524385
219,0.04195670700892151
220,0.04388231907705631
221,0.04419055356765966
222,0.04195603974517326
223,0.04368268108373741
224,0.04177416726361116
225,0.0419081310249112
226,0.044079343095290824
227,0.04218882927557388
228,0.04406554134311591
229,0.0437775758286989
230,0.04183556200860039
231,0.04391370334997191
232,0.04187278952940687
233,0.042053853291008636
234,0.04407576535959379
235,0.04186515153764958
236,0.0440222636073031
237,0.04214264978804749
238,0.04198238427443357
239,0.04398209634337036
240,0.042014311794901005
241,0.04419552386525538
242,0.04444738762731504
243,0.042198773805012024
244,0.04396568587139882
245,0.042119872052126084
246,0.042310206541742446
247,0.04459381861283873
248,0.04259053406462954
249,0.044181846129504265
250,0.044111609889114334
251,0.04218319606889054
252,0.04050308225146182
253,0.042507594319886266
254,0.04200262880385708
255,0.040166514984548485
256,0.04210375632465002
257,0.04004804250394045
258,0.040206006265179894
259,0.042347918335281065
260,0.04026990451370693
261,0.04253041658489565
262,0.040608402764974016
263,0.0424813148326848
264,0.040685301013809294
265,0.040311735498562484
266,0.04228694756693585
267,0.04034486301907236
268,0.04243367508843221
269,0.04237943884800188
270,0.04066882503002489
271,0.04278773709984307
272,0.040879623279806765
273,0.04056665776556656
274,0.04240486983235314
275,0.040394685283672516
276,0.0426205973544711
277,0.042605261114431414
278,0.040654947294569865
279,0.04271595936347694
280,0.04075594554365125
281,0.04245085760953771
282,0.040536043789870746
283,0.042491755857781754
284,0.040435571309217266
285,0.042513683378274436
286,0.040588798830413
287,0.0428117109008781
288,0.0428704746616404
289,0.040937060841542916
290,0.04271607290843349
291,0.04106285909097096
292,0.04061809357517632
293,0.042757005645171375
294,0.04058922109516061
295,0.04277893316520931
296,0.042912996926588676
297,0.040985983106793356
298,0.04291259517481194
299,0.0410937813558121
300,0.0411935158444976
301,0.042926727910980844
302,0.04138634336663927
303,0.042782055430052424
304,0.042973019191776984
305,0.041140105372505786
306,0.04278391743832799
307,0.04083480361805414
308,0.04106133810819301
309,0.043183350177741886
310,0.0410893656285225
311,0.04327547769889861
312,0.04341534146010417
313,0.04084942763461186
314,0.04296913970438254
315,0.041102325884821767
316,0.04107536037281534
317,0.04326807244297015
318,0.04132578789494801
319,0.04307169996172888
320,0.04320986372272273
321,0.041386749903722375
322,0.04326106197140689
323,0.0411437481500343
324,0.041364282639733574
325,0.043589394710579654
326,0.041559910161595326
327,0.04318192222694961
328,0.043471885989674774
329,0.04099787216500772
330,0.04357208423857628
331,0.041090370413940036
332,0.043167982483282685
333,0.04137536866460323
334,0.04153926169828992
335,0.041467696185463865
336,0.04131063067211471
337,0.043608942743503576
338,0.041502958194087114
339,0.04320897026013881
340,0.043404834021657734
341,0.04157982020274176
342,0.04324813226890001
343,0.04111761844683315
344,0.04325163051680647
345,0.04149371669859647
346,0.04181205118925391
347,0.043353463253879454
348,0.041357678705480794
349,0.04372399077715272
350,0.04372095453732072
351,0.041316540713069116
352,0.043721552785427775
353,0.041707738964987584
354,0.041473773450888984
355,0.043512385519761665
356,0.04156250097184966
357,0.04350161303977984
358,0.04341487679926104
359,0.04150426297951526
360,0.04357507504869318
361,0.04160876122864465
362,0.04174279571770967
363,0.043886707787578416
364,0.04201252324014604
365,0.04397223530872907
366,0.0440348990689472
367,0.04178118524646379
368,0.04365699731397399
369,0.041610983493001186
370,0.04377519556305742
371,0.041900181743812936
372,0.041905016231794434
373,0.04408222830170416
374,0.04190214375194046
375,0.044225255823448606
376,0.04373881957940284
377,0.04200080576083565
378,0.04422441783162867
379,0.04187250400809717
380,0.04176423849503408
381,0.04375725056365809
382,0.04175676601539635
383,0.043748978083840484
384,0.04379424184412528
385,0.041995628025460974
386,0.040106714205876415
387,0.04215702627493556
388,0.0402144124550432
389,0.04185022452020348
390,0.03992471070068859
391,0.04019094519094324
392,0.042244857259902346
393,0.040142672710771876
394,0.041981784777817666
395,0.04209144853894031
396,0.03984873471631545
397,0.042026346786315116
398,0.04030493296841087
