,10_OBCI_Dejittered
0,0.3536824745673357
1,0.3542785522062104
2,0.35488272984503055
3,0.3554632074839219
4,0.3580869795506487
5,0.35868925718943956
6,0.3392873347590921
7,0.3398796123980219
8,0.3464641012159291
9,0.34706277885481995
10,0.3476595564936815
11,0.348269134132579
12,0.3488586117713339
13,0.3434711782310842
14,0.34407275587000186
15,0.3486559502603086
16,0.3492528278991358
17,0.34784221111033276
18,0.34844088874922363
19,0.34904446638802256
20,0.34964804402693517
21,0.34424761048671826
22,0.3448541881256233
23,0.34143727690889136
24,0.3440447489755343
25,0.34862394336562375
26,0.3452121321490722
27,0.3498029265394962
28,0.34838210975044603
29,0.34496989853391824
30,0.34557347617271716
31,0.35014337056293243
32,0.35075334820191983
33,0.3493417314130056
34,0.34993630905194095
35,0.35054438669078536
36,0.35113056432965095
37,0.35174234196847465
38,0.3523399196072887
39,0.35293529724617656
40,0.3555471693127856
41,0.35614864695173765
42,0.3607254413419696
43,0.355339107801683
44,0.359901602191826
45,0.3564989909752967
46,0.3610729853654675
47,0.3596774685767059
48,0.3642604629669677
49,0.36484394060573777
50,0.3614472293892277
51,0.36406120145591103
52,0.36063219023913007
53,0.3652190846294161
54,0.3617990734128398
55,0.36838946223087987
56,0.36498225101422577
57,0.36557392865302063
58,0.3701619230431561
59,0.37074640068215103
60,0.3693507838931964
61,0.36994726153216106
62,0.37055003917112117
63,0.3711459168098372
64,0.3717429944487094
65,0.3743466665154074
66,0.3749443441541871
67,0.3715396329376972
68,0.3741486050042795
69,0.3787238993943447
70,0.3752996881778472
71,0.3798846825681039
72,0.3764806713514872
73,0.37505955456254014
74,0.37965364895296716
75,0.3802484265917201
76,0.37683391537507305
77,0.3774295930139715
78,0.3840144818319686
79,0.38461515947085445
80,0.38522083710972765
81,0.38580971474857506
82,0.37042208117361497
83,0.3710246588125301
84,0.3716300364513927
85,0.36623750291118995
86,0.3668322805499429
87,0.37142227494030067
88,0.3740255470070224
89,0.37061443579034403
90,0.37519243018050474
91,0.3717726189638597
92,0.37035850217500865
93,0.3749414965652704
94,0.37554587420413554
95,0.37213606298746527
96,0.3667499294472236
97,0.3713273238374768
98,0.3679041126209768
99,0.3724979070112795
100,0.37108829022224654
101,0.3516847677918804
102,0.3522813454308107
103,0.35686323982099566
104,0.3574757174599199
105,0.35605790067108956
106,0.34866577270304333
107,0.34926805034183417
108,0.34985882798082457
109,0.35045320561971494
110,0.3530468776863245
111,0.3536576553251507
112,0.35824434971539176
113,0.35285081617519154
114,0.3574348105654508
115,0.35402269934877495
116,0.3585943937390539
117,0.3571970769502286
118,0.36177667134040803
119,0.3623847489793661
120,0.3589623377627049
121,0.361574209829314
122,0.34216648739902666
123,0.34674788178926974
124,0.3433373705726126
125,0.34992175939055414
126,0.34650424817402836
127,0.34510513138502574
128,0.3516915202030759
129,0.3502850034141147
130,0.3508799810530263
131,0.34946026426405297
132,0.3520734363308975
133,0.3506739195419186
134,0.35524821393210004
135,0.35585929157105056
136,0.3524354803545293
137,0.3530367579933227
138,0.3516372412044575
139,0.34422881323644106
140,0.3448355908752774
141,0.3454349685142688
142,0.34603064615305357
143,0.34662642379191766
144,0.34924869585847773
145,0.3498395734974338
146,0.35441526788747524
147,0.34901923434733817
148,0.3536133287376515
149,0.35020151752098627
150,0.35476981191118284
151,0.3353782894807864
152,0.33397007269206824
153,0.33055676147546365
154,0.33115873911435756
155,0.3197454222907936
156,0.32033839992971025
157,0.3189383831407895
158,0.31953276077967985
159,0.3201377384185662
160,0.3207338160574409
