,12_OBCI_Dejittered
110,0.37300730914057567
111,0.37151863008728014
112,0.37001275103420994
113,0.37052258534276916
114,0.37701329280127993
115,0.3715311539602908
116,0.37802786141867273
117,0.37451666900369673
118,0.37302538995015766
119,0.3715201108971087
120,0.37001473184398037
121,0.37053756615250677
122,0.3690356870993128
123,0.3715455347698935
124,0.3700406557167071
125,0.3745331498133737
126,0.37502998412207944
127,0.36353300519522236
128,0.3640423395038397
129,0.37053464696225547
130,0.3550541082477139
131,0.355566342556358
132,0.3560744768649329
133,0.3565735111736785
134,0.3570761454824378
135,0.3516150066411683
136,0.3521046409499604
137,0.3565876350465942
138,0.3591023827173103
139,0.3555984903020999
140,0.36008068439878116
141,0.35658349198342876
142,0.3630765994420244
143,0.3595655070269004
144,0.3600793413354495
145,0.3645701354320181
146,0.35909159659081524
147,0.36357919068746014
148,0.36007249827230225
149,0.3645478923688188
150,0.3610486999536988
151,0.3655309940504594
152,0.36404561499693955
153,0.35253483607039016
154,0.3530441703787801
155,0.34953147796386475
156,0.3520481256343828
157,0.348539333219378
158,0.3530216273161386
159,0.34153944838885764
160,0.3460216424855389
161,0.3504983365821772
162,0.34699204416710927
163,0.3455003651138213
164,0.3499900592103131
165,0.3504854935192725
166,0.34698950110396254
167,0.3474960354126324
168,0.3539902428708501
169,0.3544894771800955
170,0.35499911148872343
171,0.35551024579717705
172,0.35602008010596364
173,0.3565199144147755
174,0.35104757557337507
175,0.3515496098823405
176,0.35603390397909607
177,0.3585434516494388
178,0.35504535923428193
179,0.35952895333093693
180,0.3560295609156583
181,0.3605140550123451
182,0.3590124759589344
183,0.3634954700557955
184,0.3640118043640541
185,0.36049811194925496
186,0.36301745961964116
187,0.35951306720448883
188,0.36201681487500537
189,0.3665088089717301
190,0.3630041165563398
191,0.36749511065295337
192,0.3659911315999125
193,0.36248913918484504
194,0.36298837349363566
195,0.36747106759003145
196,0.3699847152606708
197,0.36647892284554473
198,0.3709606169422841
199,0.3674709245269696
200,0.3739539319853975
201,0.354464666547301
202,0.3549695008555318
203,0.3514691084403694
204,0.3459787695992418
205,0.35047476369572905
206,0.3469599712809668
207,0.35145036537733176
208,0.34995588632432373
209,0.3544292804210727
210,0.3389494417062906
211,0.33544634929126005
212,0.33796539696140826
213,0.3344581045464565
214,0.33095341213152096
215,0.32744531971638935
216,0.33193651381270683
217,0.328427821397554
218,0.33491652885595613
219,0.3314108364409094
220,0.3319294707496283
221,0.33642036484616256
222,0.3289262126431822
223,0.3274282335898988
224,0.3279294678986844
225,0.3284325022075336
226,0.328939536515918
227,0.331465584186617
228,0.33196701849510646
229,0.32846012608024466
230,0.3309670737507986
231,0.32745948133560887
232,0.3239520889205778
233,0.328443383017202
234,0.32693840396382257
235,0.32343011154898704
236,0.32395184585720926
237,0.32843723995392793
238,0.3309487876242656
239,0.3274420952093351
240,0.3319268893062599
241,0.3284192968908428
242,0.33289999098747103
243,0.3314090119342836
244,0.32790101951923134
245,0.32841845382745305
246,0.33288594792452386
247,0.3354131955952653
248,0.3318948031799209
249,0.33638689727627025
250,0.33289400486091836
251,0.3313864258079775
252,0.3358729199046593
253,0.3363787542132286
254,0.3328688617980333
255,0.33338199610670927
256,0.33986810356555
257,0.34036983787405006
258,0.32489879915942765
259,0.32539713346818644
260,0.31791528126495905
261,0.29645126940044975
262,0.2969475037093616
263,0.3014492978056751
264,0.30395534547642455
265,0.30045205306123535
266,0.3049418471578065
267,0.3014346547424793
268,0.2999284756892848
269,0.3044168697861096
270,0.3049346040945693
271,0.3014192116797858
272,0.3039343593502508
273,0.3084274534467113
274,0.30491526103151045
275,0.3093955551282761
276,0.30790577607513114
277,0.2964047971479431
278,0.29690783145679234
279,0.30140392555313156
280,0.30190255986212833
281,0.3003967808087964
282,0.3009153151178907
283,0.30140984942613613
284,0.3019289837350243
285,0.3024277180434183
286,0.3029396523525065
287,0.30543990002297505
288,0.30596333433163636
289,0.31044692842851873
290,0.30496328958724916
291,0.30945848368355655
292,0.30594299126869373
293,0.3104341853652386
294,0.3089258063116631
295,0.313411800408403
296,0.3139208347170097
297,0.31042654230191147
298,0.31293438997226986
299,0.30942969755756167
300,0.3139112916542217
301,0.31040839923912245
302,0.3168962066977201
303,0.3133991142819923
304,0.31389844859086224
305,0.3183902426874283
306,0.318901476996416
307,0.31740269794272535
308,0.3179080322518075
309,0.3184126665603344
310,0.3189067008690927
311,0.3214375485395067
312,0.3219415828484671
313,0.31842519043334505
314,0.32094403810378935
315,0.3254352322003342
316,0.31995189335930263
317,0.3244321874558409
318,0.32093329504073154
319,0.32541668913745525
320,0.32392381008412485
321,0.32841450418050044
322,0.32891503848918546
323,0.3254060460742494
324,0.3279235937445719
325,0.3244128013293448
326,0.3288935954262797
327,0.32539630301107536
328,0.3298815971077147
329,0.3283876180544212
330,0.33287781215108225
331,0.3333775464595874
332,0.32986085404468213
333,0.3303726883532363
334,0.32887080929981494
335,0.3293800436088077
336,0.3298922779172244
337,0.330411112226102
338,0.33090324653471725
339,0.3334217942053783
340,0.3339299285139532
341,0.33840532261046974
342,0.3329349837690643
343,0.3374205778659416
344,0.33392428545062103
345,0.3384024795473124
346,0.33689090049438164
347,0.34138599459083707
348,0.3418938288996287
349,0.33838293648432227
350,0.34090068415503083
351,0.33738739174009424
352,0.3418814858364385
353,0.33837969342130236
354,0.34286318751765066
355,0.3253795354414706
356,0.32986642953778755
357,0.33036526384648823
358,0.32686817143121516
359,0.32938111910152656
360,0.3258722266866698
361,0.33035592078340414
362,0.32684812836828314
363,0.3333460358269349
364,0.3298368434116128
365,0.32833416435869367
366,0.33483487181661076
367,0.33332659276356935
368,0.3318369137105037
369,0.33233804801920996
370,0.33883035547751206
371,0.33335781663640773
372,0.339845924095016
373,0.33632863168008953
374,0.33684946598873466
375,0.3413322600852098
376,0.34183929439382155
377,0.34034171534062807
378,0.34084164964929187
379,0.3413518839581684
380,0.3418581182666003
381,0.34236865257548743
382,0.33887256016009815
383,0.33936429446885086
384,0.3458561019276658
385,0.3303838632125462
386,0.32888008415966397
387,0.3313991318298122
388,0.3298850527769446
389,0.3343854468735117
390,0.33490148118175966
391,0.33138088876671645
392,0.3318862230757986
393,0.3223939575107124
394,0.32289799181944545
395,0.32341622612784704
396,0.3239177604366432
397,0.32642630810732953
