,4_OBCI
0,0.5245199828232217
1,0.5266357907321435
2,0.5250360361105777
3,0.5265694745999099
4,0.5254174839069492
5,0.5282434601754176
6,0.52675036850178
7,0.5298310447692529
8,0.5270783891678548
9,0.5322557644512926
10,0.5257346727839831
11,0.5271193841440436
12,0.5256728929584824
13,0.5294179682450704
14,0.5254750786307341
15,0.5261246529398704
16,0.525668927249626
17,0.5245254376327466
18,0.5278294499680669
19,0.5274429242776932
20,0.5281147335826972
21,0.5282028099481977
22,0.5275868192547932
23,0.527385128559672
24,0.529152537862501
25,0.5250643461913569
26,0.5249518915684348
27,0.5262468102991988
28,0.5251906196053824
29,0.5273345959685685
30,0.5274091052738186
31,0.5265296145798857
32,0.52570632388597
33,0.5295462313024473
34,0.5284449406090062
35,0.5280348509904798
36,0.5284657602942389
37,0.5273999346054552
38,0.5242586429335461
39,0.523768953315539
40,0.5241159032771066
41,0.5241625106186802
42,0.5267565879635185
43,0.5264689622731566
44,0.5274203025669522
45,0.5263678696637726
46,0.5258570789696932
47,0.5275369553337441
48,0.5271049646398751
49,0.526856073945055
50,0.5261376832513633
51,0.5261824576400613
52,0.5266120669448355
53,0.5266193442926124
54,0.5238528196673542
55,0.526564859958853
56,0.526290769264051
57,0.5270359785672554
58,0.525680387875127
59,0.5289263661993573
60,0.5282848755050509
61,0.5296537498134057
62,0.5279063591206068
63,0.5251648324529015
64,0.5247701417583812
65,0.5250003871337867
66,0.5249664964389922
67,0.526624504760548
68,0.5265288140653865
69,0.52600088837562
70,0.5247757976826506
71,0.5273612750274879
72,0.5259939494180799
73,0.5283494906921078
74,0.5260259650049193
75,0.5266289393130137
76,0.5290383166584434
77,0.5269467899893243
78,0.5299629312626166
79,0.5297107405667703
80,0.5318117138922389
81,0.5277657923070365
82,0.5263029016136898
83,0.5255722109200178
84,0.527139486208398
85,0.5264197955152667
86,0.5282589698222182
87,0.5259837791300015
88,0.526354789510151
89,0.5274875647996851
90,0.5274131391092851
91,0.5278129509601968
92,0.5269310252706418
93,0.5272811995796474
94,0.5243671158646066
95,0.5244485529656231
96,0.5247452622706987
97,0.5266506355956153
98,0.5275421448991438
99,0.5262927542062243
100,0.5261057326156333
101,0.525432041921249
102,0.5244390512275459
103,0.527163593561454
104,0.5282514688515221
105,0.5314850781514906
106,0.5266748215713051
107,0.5259957308771845
108,0.5293254711682494
109,0.5271730804765866
110,0.5268006897822488
111,0.5281420321180121
112,0.5297040434775226
113,0.5284589527836943
114,0.5280562270941118
