,1_OBCI_Dejittered
0,0.3401138861408981
1,0.33793513123043795
2,0.3377397792588681
3,0.3375333321788503
4,0.3393406782557804
5,0.3391251311753649
6,0.3369441762649785
7,0.34071513017204325
8,0.34050098309194254
9,0.33829133307244774
10,0.3380734859920267
11,0.3378832340208646
12,0.33766248694075784
13,0.3414574359568405
14,0.33925748593730987
15,0.3390653339660048
16,0.3388703819945249
17,0.3386770300231774
18,0.3384863780518117
19,0.3402964241288373
20,0.3400961721574731
21,0.3398779250771895
22,0.3416948711541181
23,0.34147432407382894
24,0.3393019691633299
25,0.3390723220829841
26,0.34284607599033734
27,0.3426389289099916
28,0.3404247788906787
29,0.3402132318102531
30,0.3400092798390233
31,0.3397926327586447
32,0.34160677883562585
33,0.34138133175520124
34,0.3411705846751829
35,0.34095493759491546
36,0.34073699051475614
37,0.3405178434344407
38,0.3423053944023877
39,0.34209294732227136
40,0.3418909953509228
41,0.3416810482706296
42,0.34348819434751476
43,0.34326384726716697
44,0.3390588991996992
45,0.33883645211938074
46,0.3406195030871686
47,0.34040285600713105
48,0.3322234020607766
49,0.33200025498058494
50,0.33180940300928796
51,0.32960695298982046
52,0.32941040101854924
53,0.3332085500346693
54,0.33300139806328843
55,0.3308317431525438
56,0.3306439911813186
57,0.33041794410110015
58,0.33222179017786857
59,0.3320159430977583
60,0.33179209601746606
61,0.32759094794994326
62,0.32736390086961364
63,0.3291557518374475
64,0.3289358047574069
65,0.32875245278614784
66,0.32852490570576265
67,0.32832035373439794
68,0.33011270470240106
69,0.32991725273109296
70,0.32972120075976363
71,0.3295355487883853
72,0.327352093877721
73,0.327163041906374
74,0.33093069581377677
75,0.3287510409032848
76,0.3285414938229678
77,0.32831854674259375
78,0.3280890996624066
79,0.3298778506303961
80,0.32966860355008976
81,0.32945815157870584
82,0.32924620449864506
83,0.3310685505755373
84,0.33085190349538607
85,0.33062745641495894
86,0.3304071093348284
87,0.3301885622545342
88,0.3299635151743132
89,0.32974966809410944
90,0.33154031906201453
91,0.331320171981929
92,0.3311306200106401
93,0.3309055729303054
94,0.33071822095894277
95,0.328513670939401
96,0.3323037199555756
97,0.33212066798432716
98,0.3319295160129059
99,0.33172786404156795
100,0.33153321207043973
101,0.33133946009911597
102,0.32915050518829503
103,0.32896975321705213
104,0.32874900613694535
105,0.3305561522136031
106,0.3303433051336242
107,0.33013235805321983
108,0.32989431097314537
109,0.33169316194107523
110,0.3314802148606759
111,0.33127526288944864
112,0.33105741580925496
113,0.33287236188607494
114,0.33265791480584994
115,0.3324363677255633
116,0.33221762064545146
117,0.3300074706259011
118,0.3298010235456559
119,0.3296031715743766
120,0.3293758244942637
121,0.3331841735104035
122,0.33097472349084
123,0.3307795715195425
124,0.33059411954820916
125,0.33038816757664335
126,0.33220111365369576
127,0.332003861682324
128,0.3317913146020146
129,0.3296089596915408
130,0.33338771359876773
131,0.33316476651850735
132,0.332943419438152
133,0.33074526941891236
134,0.33052272233851454
135,0.3303305703672095
136,0.33011312328699205
137,0.3339116723030884
138,0.3317025222834218
139,0.3315073703121243
140,0.33131231834090613
141,0.33111826636957176
142,0.3309250143983036
143,0.3307325624269879
144,0.33254800850397714
145,0.33234135653265184
146,0.3321348094523273
147,0.33393715552915637
148,0.33373170844890865
149,0.33350766136879884
150,0.33328651428848843
151,0.33108146426889107
152,0.330862317188803
153,0.3306698652174873
154,0.3344415191245389
155,0.3342525671533849
156,0.33205691713385477
157,0.3318441651624653
158,0.33166391319127797
159,0.33146526121993247
160,0.3312728092486168
161,0.33107435727731627
162,0.33087330530599957
163,0.3346700543221459
164,0.3325045994114362
165,0.3323020474400664
166,0.3320740003599667
167,0.33390244643669575
168,0.33367069935661675
169,0.33346665227622907
170,0.3332355051960576
171,0.3330210581158326
172,0.3308223080963444
173,0.3346023620036931
174,0.33440171003235264
175,0.33418506295197403
176,0.33398561098067603
177,0.33178056096119235
178,0.33158350898986555
179,0.3314018570185908
180,0.3311941050471887
181,0.334996354063378
182,0.3348076020921553
183,0.33460315012086994
184,0.33440919814927383
185,0.33223914323889403
186,0.33203709126746617
187,0.3318133441871396
188,0.33363759026417483
189,0.3334108431839695
190,0.33319189610369904
191,0.3329764490233629
192,0.33476099999154485
193,0.33454975291112987
194,0.3343607009397829
195,0.33413555385948257
196,0.3359506999364612
197,0.335723452856314
198,0.33551120577601523
199,0.33528715869567804
200,0.3330795086762919
201,0.33286766159608305
202,0.3326654096247239
203,0.332453762544219
204,0.3342672086212133
205,0.33404016154099736
206,0.3338357144609745
207,0.3336113673806267
208,0.33539831834877987
209,0.33518077126814205
210,0.3349922192971917
211,0.3347733722166595
212,0.33457282024551205
213,0.33636877121330144
214,0.3361703192420009
215,0.3359820672706064
