,11_OBCI_Dejittered
0,0.36850986216222736
1,0.37089117127879945
2,0.3712898381620562
3,0.35967536549549095
4,0.3580592929152999
5,0.36242374149503576
6,0.36483204784155987
7,0.36120143579796604
8,0.36558078437781205
9,0.363975611797855
10,0.3683423603774827
11,0.3627445061007393
12,0.3691311941438471
13,0.3655015821004781
14,0.3698790306802948
15,0.3682659581000962
16,0.3666493855199633
17,0.3650410129399688
18,0.3674499192864005
19,0.36582264670619224
20,0.3701988952860802
21,0.37058766216910044
22,0.3669685501257618
23,0.36736451700892303
24,0.3737514050520758
25,0.37415187193528254
26,0.3745286388183331
27,0.3749234057014519
28,0.3753316725848208
29,0.37572073946807905
30,0.3701323851913685
31,0.3705235520744736
32,0.37488150065416903
33,0.3772897070007275
34,0.3656787343340966
35,0.3700510829138466
36,0.36642627087042
37,0.37280205891352125
38,0.36919264687014675
39,0.3695752137531372
40,0.3739564623330125
41,0.37434132921623586
42,0.37273465663611205
43,0.37313692351938244
44,0.37352029040243906
45,0.37391855728571954
46,0.3763221636321532
47,0.37671063051527653
48,0.3730974184720708
49,0.3754977248185014
50,0.3798625733982135
51,0.3762563613548764
52,0.38061870993453795
53,0.37700109789113867
54,0.37539522531119474
55,0.37976307389089925
56,0.38015124077401197
57,0.37652972873047474
58,0.37892683507698166
59,0.38328928365672255
60,0.37968147161336674
61,0.36807509894686063
62,0.3664588263667383
63,0.36283351432336985
64,0.36321858120629713
65,0.3676055297862604
66,0.3680003966694585
67,0.36637972408925634
68,0.3667765909725631
69,0.36717795785568796
70,0.36755992473877086
71,0.34598314921572637
72,0.34638511609909983
73,0.35074836467867954
74,0.3451647104021731
75,0.3495294589816922
76,0.34591464693846774
77,0.3502860955181859
78,0.3486725229380454
79,0.3530382715177893
80,0.3534432384010415
81,0.34982242635771854
82,0.3522220327040486
83,0.3565871812837713
84,0.35296246924042407
85,0.35733371782009726
86,0.3557239452400154
87,0.344119172573528
88,0.34450083945660026
89,0.3488796880365044
90,0.3492624549195398
91,0.34766448233961
92,0.34805294922261965
93,0.3484508161059239
94,0.34884368298912705
95,0.3512424893356183
96,0.3516278562186699
97,0.34801734417533225
98,0.3504185505217947
99,0.3547873991014967
100,0.35117168705812674
101,0.3555410356377706
102,0.3539295630579318
103,0.35830361163743873
104,0.3566887390575175
105,0.3550695664773684
106,0.3534638938972421
107,0.3598433819403226
108,0.3582231093600967
109,0.3566173367801184
110,0.3550018641999486
111,0.36138405224312464
112,0.3617723191260893
113,0.36016764654607414
114,0.36055901342933794
115,0.36094798031240316
116,0.361346347195763
117,0.36174051407886054
118,0.3641430204252174
119,0.36454198730859844
120,0.3609199752651193
121,0.3633100816115302
122,0.36768203019141765
123,0.36406801814791834
124,0.3684391667276259
125,0.36481985468435596
126,0.3632056821043079
127,0.36757993068397354
128,0.36796649756706756
129,0.36435238552383
130,0.3647506524068831
131,0.37112464045003435
132,0.3715227073331562
133,0.35593475297002897
134,0.35631991985314926
135,0.3487194261131208
136,0.34911839299627445
137,0.34352643871966393
138,0.34389960560270083
139,0.34829015418256404
140,0.35069526052916444
141,0.34707784848569645
142,0.3514379970654318
143,0.3478208850219744
144,0.33821095181860983
145,0.3425822003985104
146,0.34297846728168224
147,0.339369455238284
148,0.341757361584655
149,0.3461384101644853
150,0.34251419812119366
151,0.3468919467009073
152,0.34326243465739026
