,8_OBCI
0,0.5334333411447005
1,0.5276514884753851
2,0.5350228792667622
3,0.5304151121672476
4,0.5300048550125211
5,0.5273682734259637
6,0.5334444642212475
7,0.5257905260223197
8,0.5335902168153552
9,0.5253990786295617
10,0.5251012069929857
11,0.5314728977828054
12,0.5206967017438728
13,0.5307790925726295
14,0.5322942399507156
15,0.5267871872783871
16,0.5297509012016235
17,0.5314977485541021
18,0.5283625814336119
19,0.5305887287977384
20,0.5263235616876045
21,0.5310090611455962
22,0.528813394063036
23,0.533528784813825
24,0.524179588755942
25,0.5315184795472305
26,0.5315858558751643
27,0.5287721986678662
28,0.5299431750026997
29,0.5286955513001885
30,0.5362528420810122
31,0.5291650894214399
32,0.5373251802520826
33,0.5313348796480568
34,0.5298545559344348
35,0.5273303743742872
36,0.5275553506508004
37,0.5341021270287456
38,0.5324729033163749
39,0.5335876796307275
40,0.531295822453103
41,0.5317330842808587
42,0.5333043606078718
43,0.5339899079554016
44,0.5267064697836759
45,0.5289870171400253
46,0.5230151310242945
47,0.5335773928964045
48,0.5299657257710351
49,0.5363388731784653
50,0.5316354060778394
51,0.5344252199574839
52,0.5312928528583143
53,0.5354753857536707
54,0.5319892186671495
55,0.5300082949543139
56,0.5282803799054818
57,0.5337532706762431
58,0.5269906325120246
59,0.5339633232943015
60,0.5286441706848564
61,0.5272807469445979
62,0.5298940608627163
63,0.5290986371837789
64,0.5270129556010943
65,0.5259221318847267
66,0.5276145981333684
67,0.533402288943762
68,0.5332676507532597
69,0.5262428125715815
70,0.528836359953857
71,0.527760202792706
72,0.5310899501782842
73,0.5259250974922907
74,0.5276283448620234
75,0.5239200777723454
76,0.5275113251409493
77,0.5251215100870468
78,0.5266444574517664
79,0.5277213337976718
80,0.5331113666907186
81,0.524955928514828
82,0.5315782858233433
83,0.5295541621162556
84,0.5309315239574062
85,0.5308570002671331
86,0.5261093476437964
87,0.5338951239536982
88,0.5273769378254656
89,0.5292428996763192
90,0.5283269325591391
91,0.5343334088975098
92,0.5236651128070662
93,0.5322141891520005
94,0.5313780319702346
95,0.5329183938301867
96,0.5362005556671647
97,0.5279882030299632
98,0.528023964856402
99,0.5251264977123355
100,0.5322743405704387
101,0.5295224734873045
102,0.5316330208443105
103,0.5283921537484275
104,0.5330644866480725
105,0.528713886073092
106,0.5278980623697862
107,0.5266420807893155
108,0.5333964715973707
109,0.5237302755122073
110,0.5301545662950957
111,0.5275522091251332
112,0.528459885448683
113,0.5284502472786698
114,0.5349169236142188
115,0.5301975565089379
116,0.5292534328327747
117,0.525807717742282
118,0.5325890085514402
119,0.5266688703850377
120,0.5332768611697247
121,0.5248101229663007
122,0.532699599294574
123,0.5249370276578702
124,0.52782017501886
125,0.52773925132351
126,0.5307278697873699
127,0.5285760460683377
128,0.5306270224100444
129,0.5279710652248468
130,0.5366038415377261
131,0.5300659033528063
132,0.53668665078294
133,0.5293765125825303
134,0.5318762599345064
135,0.5321526883199112
136,0.5289742211898556
137,0.5314767685777042
138,0.5292430014815181
139,0.5313323488517199
140,0.5292023337970022
141,0.530918381162337
142,0.5235613429831574
143,0.5276977758912835
144,0.5311137522221543
145,0.5279258285154356
146,0.5264512713329168
147,0.5281349331489764
148,0.5286443094955757
149,0.5311559568654047
150,0.5296083331631962
151,0.5259923660341883
152,0.5354416089248843
153,0.5308820417994866
154,0.5335401891643414
155,0.529716322052991
156,0.5338178549427539
157,0.530800654378254
158,0.5287782306841109
159,0.5255938635818893
160,0.526614425398293
161,0.5230858582945075
162,0.5338863201759523
163,0.5376094340899726
164,0.532463466952322
165,0.5307590998418164
166,0.5275820182723692
167,0.5249479511694517
168,0.5306973084952915
169,0.5300464269093936
170,0.5282193032035138
171,0.5290674795396626
172,0.528377055816236
173,0.5292289176577469
174,0.5279865604970837
175,0.5239744933787733
176,0.5315980841987766
177,0.5349782315461198
178,0.528298978912062
179,0.5321420262916945
180,0.5267713256907882
181,0.5287003730481956
182,0.5284337914927164
183,0.531021638889797
184,0.5329474151803879
185,0.5288876001286553
186,0.532326676446246
187,0.5241719382611336
188,0.5310027290543076
189,0.5250263764028205
190,0.5340430249780184
191,0.5284681578632444
192,0.5272589006926864
193,0.5234370335674612
194,0.5318029099289561
195,0.5281883427960565
196,0.5332707901980029
197,0.533259104078752
198,0.5286818369786488
199,0.5286548164731357
200,0.533197649390786
201,0.5321422822744353
202,0.5291666585835628
203,0.5272820770042017
204,0.5341241677961079
205,0.5264427961519687
206,0.5327353869361104
207,0.5264779342687689
208,0.5280626105959527
209,0.5302492579794489
210,0.5285018342692638
211,0.533111833705334
212,0.5249448954855325
213,0.5320225863106316
214,0.5247258481540484
215,0.5314861389342695
216,0.5330599152366631
217,0.5322994435991859
218,0.5243945054098731
219,0.5271082527615363
220,0.527535729095689
221,0.5297431764774956
222,0.5240158238011645
223,0.5264830377273029
224,0.5291393850930035
225,0.5252945179672679
226,0.5292414653522428
227,0.5255339982395526
228,0.5246127976715798
229,0.5263643450307427
230,0.5262736634758767
231,0.5286451108404435
232,0.5290807871642755
233,0.5347846200602362
234,0.5316905629006214
235,0.5331322392303264
236,0.5312881154968636
237,0.5321353918261593
238,0.5322153536690166
239,0.525663115477073
240,0.5261281293642242
241,0.5276009056979092
242,0.5286406919913134
243,0.5268494538031518
244,0.5294248677091673
245,0.5263130006060237
246,0.5288224479736527
247,0.5279918664018624
248,0.530574613774661
249,0.5286809555109357
250,0.5357928884332068
251,0.5315677647158736
252,0.5331734410283389
253,0.5312898173287977
254,0.5234030524152331
255,0.5306157432205509
256,0.5248382571007824
257,0.5336638412991306
258,0.528509355179267
259,0.528742217036779
260,0.5257456498948159
261,0.5255355117405998
262,0.5246735301625449
263,0.5341908730188152
264,0.5320968493178952
265,0.5284957500552991
266,0.5358323073596694
267,0.5262059780507116
268,0.5318334688199684
269,0.5259977306559449
270,0.5305952879716642
271,0.5327723642840283
272,0.5314493260957533
273,0.525061787921004
274,0.527727035281714
275,0.5290794116153847
276,0.5296802110678982
277,0.5286616728990339
278,0.5256873057805933
279,0.5278358531504637
280,0.5258071860444034
281,0.5283023854863131
282,0.531894932850264
283,0.533478109180578
284,0.5305228275828995
285,0.5292268038901966
286,0.5297437802073546
287,0.5288283230329398
288,0.5297839848644799
289,0.5284102611767594
290,0.5313287085446063
291,0.5244728703546571
292,0.529307717748452
293,0.5299640461162198
294,0.5319753934891196
295,0.5292806263751118
296,0.5312782737455564
297,0.5303594922006596
298,0.5316917060845299
299,0.5303218823537463
300,0.529754900795524
301,0.5297298771183705
302,0.5288065534259658
303,0.5266288297134452
304,0.5290540580754168
305,0.5283805343933636
306,0.5243131672759773
307,0.5313401580642676
308,0.52951787650818
309,0.5282138527836651
310,0.535206810105592
311,0.5274178719264455
312,0.5287508337642066
313,0.5289060100913048
314,0.5316915574512677
315,0.5314809937117388
316,0.5270485121000092
317,0.5274868884444004
318,0.5272491312935017
319,0.534885222063167
320,0.5286178694077535
321,0.5314959457318764
322,0.5340692931204103
323,0.5254946549248416
324,0.5274969688180136
325,0.5308552306814818
326,0.5339458780508721
327,0.5301838109153323
328,0.5339988583291415
329,0.5301457912137266
330,0.5257189761468908
331,0.5223792090255301
332,0.5292622998385923
333,0.5344497327314457
334,0.5270379945723107
335,0.5369356519222492
336,0.5254840136913117
337,0.5338234900264069
338,0.5260295518382918
339,0.5294901992165251
340,0.5301452755375067
341,0.5318867894238792
342,0.5266133367695147
343,0.5291476841375697
344,0.5292994170449674
345,0.526630349966581
346,0.5287742973305285
347,0.5275136822892819
348,0.5301122296514222
349,0.5306957059801789
350,0.5271629243943607
351,0.5265333007118898
352,0.525042843510164
353,0.5309876342944335
354,0.5267571816511918
355,0.5340282724646386
356,0.5295576053467812
357,0.5280195816303603
358,0.5244779810745968
359,0.5346637573966291
360,0.5322567903058371
361,0.5320345376530895
362,0.5295261705614394
363,0.5307588179275626
364,0.5340879318100633
365,0.5321012502390658
366,0.5349032976228045
367,0.5275247594108805
368,0.531429692346137
369,0.5239285206916975
370,0.530716011475306
371,0.5307868878007866
372,0.5321678496256936
373,0.5238115114334505
374,0.5270003588084364
375,0.5279759016848402
376,0.5309622490458423
377,0.5240288963686908
378,0.5270011437532958
379,0.529928691132227
380,0.5266614240390481
381,0.5299976234528003
382,0.5263781563407974
383,0.5328292471240275
384,0.5314632655645255
385,0.5300222418445628
386,0.5338909124984639
387,0.5311634888057597
388,0.531870665086899
389,0.5304009414103348
390,0.5333085032325471
391,0.5312671795400092
392,0.527564978969167
393,0.5350707697652979
394,0.5257933736866107
395,0.5318613644922152
396,0.525462626319495
397,0.5299304170912364
398,0.523066730966093
