,12_OBCI
0,0.5270845054832307
1,0.5280568637913348
2,0.5318312416388835
3,0.5267888573052915
4,0.5332320888406912
5,0.530813573921705
6,0.5296940118007569
7,0.5253899968812448
8,0.5264845551893131
9,0.5236445402704248
10,0.5260979119013882
11,0.5221231898761971
12,0.5281490748304805
13,0.5315491464614297
14,0.5314418914468888
15,0.5288256898504642
16,0.5290908348357561
17,0.5346210592647367
18,0.5294691177001596
19,0.5355447492354415
20,0.5293751209932225
21,0.5284359659782467
22,0.5277252510597918
23,0.5316534889400373
24,0.5280937740210447
25,0.52848003232873
26,0.5267147174103002
27,0.5315182890418555
28,0.5316630606721446
29,0.527917838646772
30,0.5316221102780219
31,0.5284442086815488
32,0.5340673803133313
33,0.5259498387480335
34,0.5292283165954359
35,0.5307627615812862
36,0.5293284065660373
37,0.5368136309953115
38,0.5295718467906454
39,0.5250895185484978
40,0.5297850635350869
41,0.5311116351657574
42,0.5240980936009692
43,0.5269246581258358
44,0.5300457164344152
45,0.5344736535481616
46,0.53111633862909
47,0.5347472102604343
48,0.5287580087923516
49,0.5259689000897652
50,0.5306218717214506
51,0.5292463167061214
52,0.5343168016602249
53,0.5273376600954407
54,0.5338920916307188
55,0.525788842959173
56,0.534052487817462
57,0.5276367462525968
58,0.5302722178835211
59,0.5310529628687846
60,0.5280277541663736
61,0.5284565991518093
62,0.526643744136436
63,0.5309667891228855
64,0.5268385341070143
65,0.5299192924155705
66,0.5285081374005358
67,0.5336835019257933
68,0.5309424469104442
69,0.5286033453140817
70,0.5289885902994911
71,0.52851173528461
72,0.5287359802697438
73,0.5261231181483481
74,0.5273699631337649
75,0.5295669214420968
76,0.5304634664277046
77,0.5317732380583493
78,0.5251224964933954
79,0.5292109743409128
80,0.529156919325942
81,0.5292484643114221
82,0.5369443958470583
83,0.5308485676048349
84,0.5310661125901106
85,0.5317302637918147
86,0.5350268221005763
87,0.526978093857565
88,0.530699165489068
89,0.5244150372466265
90,0.5308441222013016
91,0.5235359868521527
92,0.5310705183881055
93,0.5268123034687733
94,0.5266804484539307
95,0.5296243200849631
96,0.5332094783935872
97,0.5338831429179436
98,0.531447927999352
99,0.535743099630622
100,0.5310594847111361
101,0.527602483114606
102,0.5245846610895342
103,0.530676092624617
104,0.5295342103182747
105,0.5275809553029376
106,0.5288410002885939
107,0.5296865585963815
108,0.52765219647506
109,0.5326828547840705
110,0.5310754130914574
111,0.5263743848494187
112,0.5353239297080563
113,0.5329447147892097
114,0.5330990659908821
115,0.5316963643949748
116,0.5334049227030846
117,0.524381781137663
118,0.5332067259959103
119,0.5283530977541204
120,0.5280574489556784
121,0.5315980205866708
122,0.5259428923445739
123,0.5313604772987901
124,0.5255472490566717
125,0.5317540805920089
126,0.5312257159278033
127,0.5263398743633161
128,0.5302727388884705
129,0.5319300971965504
130,0.5327442822789408
131,0.5286684673595801
132,0.5330754389909771
133,0.5274435169651497
134,0.5315804885967736
135,0.5301717870005405
136,0.5323804586314509
137,0.5257227170666283
138,0.529850294914354
139,0.529110939899283
140,0.5301650848849704
141,0.5298479298700158
142,0.5315641881782085
143,0.5299497331631073
144,0.5265769182437907
145,0.5332609426731096
146,0.5233190545263824
147,0.5304964860617929
148,0.5236072444970432
149,0.5298149760319575
150,0.5301352210174173
151,0.5288114588963708
152,0.5321552172047177
153,0.5352402621911097
154,0.5306588472715248
155,0.5294302922568477
156,0.528238490660442
157,0.5336677150894502
158,0.5271575735246188
159,0.5314185185109181
160,0.529219363495713
161,0.5301858084810647
162,0.524795244074312
163,0.5271816023828251
164,0.5273681473677243
165,0.5323198189996674
166,0.5295573568776035
167,0.5251641419581574
168,0.5339856868167772
169,0.5312013718983053
170,0.533502643528891
171,0.5297165215035875
172,0.5294037370422302
173,0.5339178086737775
174,0.5309102999710831
175,0.5334632716019314
176,0.5262565300372444
177,0.530997814991224
178,0.5240763734259417
179,0.5301487978551904
180,0.5235158562900324
181,0.5298636878251273
182,0.5287589461324842
183,0.5280287548237084
184,0.532275226454658
185,0.5309596714398594
186,0.5357984698455311
187,0.5366230013794393
188,0.525224106125961
189,0.5328081376619593
190,0.526934296096897
191,0.5317682276315736
192,0.5266206993896958
193,0.5330161309250343
194,0.5328843089012025
195,0.5254484673357638
196,0.5307741522901779
197,0.5234109107248059
198,0.5297512422600903
199,0.5280322801388593
200,0.5310182706805335
201,0.5281164220107257
202,0.530189293641115
203,0.5343367386276441
204,0.532542137031669
205,0.5317535820165631
206,0.5320449270020617
207,0.5317202648809598
208,0.5249040366386453
209,0.5377210681758697
210,0.5333097532563897
211,0.5269532116917617
212,0.532390996645745
213,0.5324145345248326
214,0.5260167929600357
215,0.5340002244959123
216,0.5259167829303806
217,0.5339236144661754
218,0.5283538862240675
219,0.5268613241028106
220,0.5230621091834564
221,0.5304060407190718
222,0.5303319258011925
223,0.5333317841095777
224,0.5284093691902854
225,0.5315081337150787
226,0.5259085187954042
227,0.531476703749604
228,0.5281033888304592
229,0.5292666338164054
230,0.5252023251132414
231,0.5343288871063123
232,0.529843245541997
233,0.5312494483957835
234,0.532371106703522
235,0.5240440580319046
236,0.5232578951442974
237,0.5304130266799802
238,0.5346552116332077
239,0.5294612700688504
240,0.5348749016043257
241,0.5288995600394628
242,0.5338130844684201
243,0.5287069562261877
244,0.5286472012116974
245,0.5246192862921362
246,0.5306619178277288
247,0.5306788162322391
248,0.5285684541102
249,0.5292398990959555
250,0.5287895440806096
251,0.5259419158396668
252,0.530004647374426
253,0.5276996324555512
254,0.5252510703339794
255,0.5272187419645888
256,0.5308103002735152
257,0.5337094719045581
258,0.5286671704366199
259,0.5333662420684959
260,0.530111420043113
261,0.5201464453482458
262,0.5230695169791488
263,0.5295343485145168
264,0.5319768469200881
265,0.5268801847971645
266,0.5344288163328201
267,0.5257509747673339
268,0.5349157196258147
269,0.527645778060787
270,0.531753149692122
271,0.5309532875712648
272,0.5279681859747143
273,0.5285982309601422
274,0.5279390759451417
275,0.5281932209306888
276,0.5340945792397633
277,0.5329370171186838
278,0.536220288749746
279,0.5289349471845526
280,0.5318769188161241
281,0.5264833905737305
282,0.5293555622049553
283,0.524871740179151
284,0.528785011810669
285,0.5242902968907401
286,0.5271826685220731
287,0.5268490669266157
288,0.5289765314510078
289,0.5292677764364271
290,0.5265664748401377
291,0.527286919825201
292,0.5258898648105514
293,0.5257864097955007
294,0.5274350609975045
295,0.5336224925331408
296,0.529600477613485
297,0.5290673225986211
298,0.5279669210026441
299,0.5338454525381167
300,0.5275885038672641
301,0.5334446354022475
302,0.5284501071605519
303,0.527446552145193
304,0.5242687372262935
305,0.5320079687619454
306,0.5333901332860478
307,0.5283032050440397
308,0.5315731766752378
309,0.5274795617563086
310,0.5299908333870462
311,0.5278719246846322
312,0.5312627963160139
313,0.5237324547508706
314,0.5291623397051808
315,0.5293000846902487
316,0.5265125830940178
317,0.5266329209730429
318,0.527637865958468
319,0.5269905109437332
320,0.5282241692516436
321,0.5367820936810404
322,0.5327293186094266
323,0.525794577044735
324,0.5298582548921331
325,0.5311204998774883
326,0.5291273448626725
327,0.5290794898478453
328,0.5346938348345702
329,0.5316748931413713
330,0.5305342310200558
331,0.5330956026512013
332,0.5274713610865547
333,0.5311490327176216
334,0.5231502044748595
335,0.5271063761063033
336,0.5235443540809683
337,0.5261674257117193
338,0.5223792107929057
339,0.5277258957469257
340,0.5243495808279022
341,0.5300531052569113
342,0.529573603660765
343,0.528100048646138
344,0.5269280936306586
345,0.5275826386161953
346,0.5284022969244688
347,0.528765134803507
348,0.5324132064347395
349,0.5247605648694389
350,0.5305339498238482
351,0.5302624948089942
352,0.5292144397938046
353,0.5385948642240237
354,0.5293092226579574
355,0.5295364944179255
356,0.530643639403479
357,0.533811411034776
358,0.525660869468993
359,0.5302710473165462
360,0.5307109923021471
361,0.5332966372882311
362,0.5301904822729284
363,0.5320424405811082
364,0.524355399015576
365,0.532883036767771
366,0.5277642085256957
367,0.5278003668336169
368,0.5306349251422944
369,0.52814261022354
370,0.5340519550809404
371,0.523861959828082
372,0.5331272046869344
373,0.5253647631216154
374,0.5305820347532517
375,0.5307391797384753
376,0.5320567513690548
377,0.5261110160204225
378,0.5303033876521113
379,0.526392872732913
380,0.5305258443645471
381,0.5259757294450083
382,0.5343434538742713
383,0.5347584255048332
384,0.5357586972647823
385,0.5315363823453936
386,0.5266591541037542
387,0.5302928319508737
388,0.5313712902593579
389,0.5324514352446386
390,0.5343081068751871
391,0.5278759653101588
392,0.5346788369424758
393,0.5267589015936665
394,0.5239051866747104
395,0.5268676583057186
396,0.5228038433863276
397,0.5288163283412359
398,0.5276843063168144
