,9_OBCI
0,0.5341359246497177
1,0.5291860493496188
2,0.5222054969957526
3,0.5295558067037973
4,0.5262166283766874
5,0.5266934440691102
6,0.5293001627834428
7,0.5267729844549649
8,0.5298782261867245
9,0.5258560478604295
10,0.5273236665764216
11,0.5249368912724321
12,0.5279216099861515
13,0.5279324456728318
14,0.533755667407263
15,0.5252650830381072
16,0.5326281927460741
17,0.524711108376323
18,0.5317714180847588
19,0.5318785567961868
20,0.5324364694640735
21,0.5352612881777077
22,0.5270403038083487
23,0.529790922522352
24,0.5244442411734553
25,0.526884782905995
26,0.5228670045798935
27,0.5273600232911804
28,0.5223588449665613
29,0.5343011607170638
30,0.5294623054104477
31,0.527110230106473
32,0.531515248817982
33,0.5300492614887844
34,0.5355734832232883
35,0.5277344988533059
36,0.5340327315811919
37,0.5257129472120141
38,0.5265545629040389
39,0.5268152755721758
40,0.5299890942856109
41,0.5295540069550952
42,0.5331998486857401
43,0.5273150673376676
44,0.5312877860499157
45,0.5275343077232719
46,0.5294879264384917
47,0.53082756817264
48,0.5297454928669367
49,0.5331568115799428
50,0.525795427209232
51,0.530212848945439
52,0.5298189616147511
53,0.5282876973037673
54,0.5291036099713438
55,0.527326922642601
56,0.5294518353080093
57,0.5289859479775032
58,0.5271729606488407
59,0.5278562993594278
60,0.5347150090680088
61,0.5327412307390205
62,0.5296924434120456
63,0.5292419681053389
64,0.5343475778165612
65,0.5282936164621788
66,0.5345786261718786
67,0.5278775448248325
68,0.5265948574955246
69,0.5320692731805821
70,0.529689188877569
71,0.5244497305467348
72,0.5364158432724935
73,0.530784061924237
74,0.5317651806406047
75,0.5317194963340626
76,0.5291613210304149
77,0.5292654597417368
78,0.5304814724087237
79,0.5292260734305501
80,0.5283356861006041
81,0.5240849077746361
82,0.5330175205049272
83,0.5293126651964712
84,0.5316542839110525
85,0.5350799026240338
86,0.5274765302776814
87,0.5386273460293296
88,0.528753761662415
89,0.5321004064185217
90,0.5262043220457144
91,0.532453731755254
92,0.5240707473861903
93,0.5330525601164027
94,0.5266732757442014
95,0.5275381174792528
96,0.5284556301465955
97,0.5331741518825766
98,0.5253834675123699
99,0.5334076772193157
100,0.5248908928505216
101,0.5304126255795154
102,0.5295258382495831
103,0.5248266568994495
104,0.5303427666102607
105,0.5261389852596494
106,0.5339765979915683
107,0.528524739660952
108,0.5309950583754244
109,0.5269854770243683
110,0.5310079987611971
111,0.5248722174134173
112,0.5316978271223434
113,0.53450836885429
114,0.5265044844845761
115,0.5311442031958222
116,0.5333116188860458
117,0.5347826376018929
118,0.530544182294193
119,0.533298601008255
120,0.5317030226783572
121,0.5327054413947963
122,0.5229731690517383
123,0.5256794107839369
124,0.5259450234523229
125,0.5318051451861265
126,0.5233262608172708
127,0.5313143705242283
128,0.5300851831949558
129,0.5327962988842501
130,0.5307876345741533
131,0.5270921562473632
132,0.5340732659559535
133,0.5253970936111045
134,0.5307876033219827
135,0.5242339189501308
136,0.5300684516786305
137,0.5248768703295354
138,0.5317568800380741
139,0.5263590986891131
140,0.5274445143810453
141,0.5291845300718023
142,0.5298724687822869
143,0.5308366844742523
