,4_Smarting
0,0.021564370651958598
1,0.02358385488150816
2,0.021597949927581794
3,0.02159905109056126
4,0.023604273794262554
5,0.021625868840146723
6,0.02164910847795909
7,0.02365273118175537
8,0.023671570818805776
9,0.023685310456585285
10,0.023706750093879236
11,0.023714489731901267
12,0.021725846303070284
13,0.02173928594129393
14,0.02375697016987033
15,0.021765026741832116
16,0.023796510970441886
17,0.021793767542931164
18,0.02181846870598747
19,0.023827552934562846
20,0.02184064798120744
21,0.02185954914375543
22,0.02386237184782658
23,0.021871166893561167
24,0.023898689596990152
25,0.02391602923444225
26,0.021923524280737183
27,0.02393860851043428
28,0.02195070355628559
29,0.02196140471914987
30,0.02398112742230296
31,0.022000422468408942
32,0.024005445172406326
33,0.024020984809340007
34,0.02203637985530804
35,0.024047064084697922
36,0.02206205913080339
37,0.024076043359855248
38,0.024088182997275
39,0.022099639569205465
40,0.024118223798723193
41,0.022134180369903333
42,0.024149364599452383
43,0.022168721170601202
44,0.022175422333930328
45,0.024189506563288887
46,0.02220210160885472
47,0.022221802772492083
48,0.024222325476330298
49,0.02225192052219427
50,0.02426184322575864
51,0.024272782863135944
52,0.022285477909008478
53,0.02429666213811288
54,0.02232185718457913
55,0.02232695834709375
56,0.024338981051187147
57,0.02236507609632099
58,0.0243681988008575
59,0.02438933843814084
60,0.02240723348359097
61,0.024405017713434063
62,0.02243081275946679
63,0.022448413922575128
64,0.02445933662556854
65,0.0224768316720656
66,0.02448375437506911
67,0.02449759401315532
68,0.02250718905861504
69,0.024522273288312135
70,0.022540068333910313
71,0.024556352563195105
72,0.024562392201005423
73,0.022578448772947013
74,0.024588933002178237
75,0.02261128957343317
76,0.024624973802929162
77,0.024641774965402874
78,0.022653931537661265
79,0.02466125424052734
80,0.02467865540393177
81,0.022693350450026628
82,0.02470747315328481
83,0.022726568199232133
84,0.022741707836757996
85,0.024742730541220226
86,0.022767187113004184
87,0.024777609816283075
88,0.02278196638735608
89,0.02281390602547617
90,0.02482819025453864
91,0.022831746825886512
92,0.02485443105479135
93,0.022864587626372668
94,0.022870088790114096
95,0.024885273019208398
96,0.022909068065473548
97,0.022920169228200393
98,0.02493559193180772
99,0.022940186977848498
100,0.02495550968205862
101,0.022976204727456206
102,0.024980827431136277
103,0.022994222476881987
104,0.023013562114556407
105,0.025040084818101604
106,0.023040541389946156
107,0.02506796409306844
108,0.02506386525601556
109,0.023080960302650055
110,0.02509698300582386
111,0.023113778051992995
112,0.02313101768913839
113,0.025142740392766427
114,0.023158696964401315
115,0.02516791966763776
116,0.023184576239600574
117,0.023203015876788413
118,0.02520970010664314
119,0.02322355667820375
120,0.021240313250018517
121,0.021259114412714553
122,0.023262798642463167
123,0.02127659368852619
124,0.021298294851476385
125,0.02331811755493618
126,0.021323112600839522
