,7_Smarting
0,0.02117137836501115
1,0.019182910070185244
2,0.02118987162373287
3,0.021214943681343357
4,0.019218375386572006
5,0.02123928608375536
6,0.01925401778885316
7,0.01925763898987043
8,0.021276700543467086
9,0.019295232248623506
10,0.021296593802162533
11,0.02131796585979373
12,0.019329397565002182
13,0.021341608261991496
14,0.02136638031970506
15,0.019365561168342538
16,0.021383571865499107
17,0.019400552713932484
18,0.019401673915126594
19,0.021419384612158865
20,0.019430116317266766
21,0.021448727014444557
22,0.02147189907191205
23,0.019477179920613708
24,0.021486590617769252
25,0.019499471466247087
26,0.01951549266755137
27,0.021526303364566957
28,0.01954333506967032
29,0.021562245766745036
30,0.01956607747194994
31,0.01958779867300109
32,0.021606160226610882
33,0.019613991931805685
34,0.02162585348526136
35,0.019637685190332377
36,0.019642857247959
37,0.021672018801723425
38,0.019680699650280076
39,0.0196981717080007
40,0.021700482404867216
41,0.01971276325366489
42,0.02173597395062643
43,0.019743854799230576
44,0.021751265496277483
45,0.019774646345013025
46,0.019775367546117195
47,0.021801278243287925
48,0.019806809948249793
49,0.02182892064547559
50,0.019842252350599665
51,0.019861773551724582
52,0.021866435105266646
53,0.019875166810379596
54,0.021890528363883277
55,0.01990976006902656
56,0.019923032126712314
57,0.021934493680305422
58,0.019952674529008618
59,0.0199633465866782
60,0.02197045728360081
61,0.01998233813230854
62,0.02199694882926906
63,0.01801524018208056
64,0.020029050879088572
65,0.018037582584156553
66,0.020048593281330795
67,0.018067524986463468
68,0.018079946187640417
69,0.02009560774115471
70,0.01810223944619338
71,0.020123200999933033
72,0.018128432705111663
73,0.018150004762560457
74,0.020169966316188948
75,0.01817244716494315
76,0.018183319222544014
77,0.020193229919527766
78,0.018212610768273407
79,0.02022012146517227
80,0.020230442666388626
81,0.018250423515041803
82,0.018262544716094453
83,0.018285265917256766
84,0.0182906871183377
85,0.020300448671832783
86,0.020314969872970323
87,0.02033994193061517
88,0.020348463131767858
89,0.018360543980406874
90,0.020375705533865585
91,0.01839168638252886
92,0.02039784793612398
93,0.020416869137193316
94,0.01842700084250737
95,0.02043586239585693
96,0.018452294101166444
97,0.0184679661588234
98,0.02047642771219671
99,0.01849000856100247
100,0.02050937011449605
101,0.020519491315667437
102,0.018533823020902673
103,0.02054378457421535
104,0.0185555162795481
105,0.02057247783307048
106,0.01858610953831885
107,0.018597581595940937
108,0.02060814314950221
109,0.018630023998184697
110,0.018637496055816882
111,0.02064950675264754
112,0.01867088760138813
113,0.020687698298615942
114,0.020681719499521023
115,0.018699300348202996
116,0.02072196190192699
117,0.018735242750381076
118,0.02074010430396811
119,0.020757725505177405
120,0.018772357210309565
121,0.020796318763927957
122,0.018805650469175816
123,0.01880412252660335
124,0.02083398408035464
125,0.018838864928852672
126,0.018857836986512666
127,0.02086074768351409
128,0.018882928532207188
129,0.020894739229333936
130,0.020891960430276413
131,0.018921841279052387
132,0.02093260283265863
133,0.018942983681085934
134,0.018962955738743403
135,0.020970166435859028
136,0.018988847284504118
137,0.021000357981620255
138,0.019004238830120812
139,0.01903216003131547
140,0.021034870728271926
141,0.0210585919295454
142,0.02107421313053237
143,0.021067934331540528
144,0.021106055532754908
145,0.01909978723790573
146,0.019119508439075616
147,0.019125280496723462
148,0.01915220169780696
149,0.021164112395013035
150,0.019172444100036046
151,0.0211930547970951
152,0.01920148650219744
153,0.01921250770340066
154,0.02122336925685886
155,0.019244100962168886
156,0.021247062515612924
157,0.019268094220819876
158,0.01928486627843995
159,0.021293427832006273
160,0.01930720868062963
161,0.01931748073820927
162,0.0213350914352759
163,0.01934267228398312
164,0.021369282981027027
165,0.019368963829720087
166,0.021383674526646246
167,0.02139859572776004
168,0.019407376576396018
169,0.021428438130101313
170,0.019441218978727193
171,0.021451580532243497
172,0.021459701733306247
173,0.019476533438478327
174,0.02149679499211743
175,0.019498426697168725
176,0.01952919875486714
177,0.021530360308361196
178,0.019550741157104312
179,0.019553513214646046
180,0.021581323911846084
181,0.01959510476046944
182,0.021605815457405697
183,0.0196151963060629
184,0.021630107003147714
185,0.02163742820414427
186,0.01965840905290861
187,0.02166797060647241
188,0.01967985145529383
189,0.019685923512724912
190,0.021705734209717775
191,0.019729915058405822
192,0.021735625755354704
193,0.021747646956328026
194,0.019754827805400055
195,0.02177708935892042
196,0.01978667020739522
197,0.01781530191260572
198,0.021820952961888906
199,0.019833584667367177
200,0.017835416372463442
201,0.01985387792592519
202,0.019866049983647827
203,0.017884381688872963
204,0.019903592385844604
205,0.01990196444353387
206,0.01792034529216835
207,0.019929655989017192
208,0.017944036837889143
209,0.017964758039170192
210,0.019967268736081678
211,0.017984500441116325
212,0.019994711137997
213,0.020024883195674192
214,0.01802866404455017
215,0.020039674741610725
216,0.018057455590451355
217,0.020058766287320395
218,0.02007738748829979
219,0.018094868336902437
220,0.02012082989017472
221,0.01811841073913456
222,0.02013487229282873
223,0.020141593493917753
224,0.018163225198804867
225,0.02017448675246669
226,0.018178518457716564
227,0.020198080011368802
228,0.018212611716080573
229,0.01822768377405737
230,0.02023444532733265
231,0.01825172617645876
232,0.018263998233805978
233,0.020281508931020653
234,0.01829758977964957
235,0.020304400476334195
236,0.02032332167777895
237,0.018325102526432602
238,0.020348164080132847
239,0.018359644928523267
240,0.018374416986262077
241,0.020394627683117506
242,0.01839460853170749
243,0.02041951922910812
244,0.02042544043001726
245,0.01843642127869316
246,0.02045318283217057
247,0.018465763680978853
248,0.018483535738823775
249,0.020500646435493763
250,0.01850912728446019
251,0.020521237981483864
252,0.018525818830084972
253,0.018554340030959793
254,0.020562050727903625
255,0.018570982433402605
256,0.020585793130294405
257,0.020601165188054438
258,0.018609046036544896
259,0.020643056733888443
260,0.01864833758236273
261,0.018661258783595258
262,0.020659269480347575
263,0.018682401185969866
264,0.020694911882856104
265,0.018707643587958955
266,0.01871296478907425
267,0.020738726342415248
268,0.0187502580479304
269,0.020754619601348168
270,0.018773951306457093
271,0.020792712860156826
272,0.018807444565027254
273,0.020817206118863396
274,0.020830478176321776
275,0.018840109881693934
276,0.0208553205784483
277,0.0188660522835562
278,0.01888587348503279
279,0.02090413503833588
280,0.01891626674341751
281,0.020921828297105094
282,0.018933360002392874
283,0.018947032059941193
284,0.02096829361357777
285,0.018970674462252646
286,0.018988546519494776
287,0.021001057217063135
288,0.019022338065497024
289,0.02103634876243632
290,0.02103796996334495
291,0.019056250812127473
292,0.01906827201332817
293,0.019078493214465198
294,0.019093514415544632
295,0.019114635616688247
