,1_Smarting
0,0.024965730788039764
1,0.024981731505704374
2,0.022995581452619263
3,0.02502247911070299
4,0.02502937982842468
5,0.023047152860044662
6,0.023060953577896726
7,0.02107002660955004
8,0.02308922426755089
9,0.023098448070072664
10,0.02111392110180077
11,0.023132895675075815
12,0.021145468706890824
13,0.023154443279963743
14,0.02317336708244966
15,0.021190417029401942
16,0.023204691602586536
17,0.02122054154961006
18,0.02323911612268148
19,0.023248716840384986
20,0.02125766678727814
21,0.023272764445323446
22,0.023289265163043638
23,0.02130203819478993
24,0.02132443891252933
25,0.02332813657051247
26,0.021340009602226928
27,0.023366207260210103
28,0.023370931062686395
29,0.021392704094409964
30,0.02339797866761728
31,0.021414651699387832
32,0.02142835241704688
33,0.023436250074951204
34,0.021458823106854652
35,0.023476520764802444
36,0.02149189379656491
37,0.02350609145457838
38,0.023517315257095106
39,0.02153818828878684
40,0.023545462861989108
41,0.021568835893731375
42,0.021575536611408097
43,0.023584534269389223
44,0.02160810730117646
45,0.023619004959186896
46,0.02362572876154445
47,0.02164240179342869
48,0.023662576366632493
49,0.021672749398362612
50,0.023691123971502748
51,0.023707547774051818
52,0.021720197721037948
53,0.023732372294148263
54,0.021734422241138418
55,0.021759522958745947
56,0.023780997531957837
57,0.021788270563661172
58,0.021791671281334857
59,0.02381916893932612
60,0.02182864197118306
61,0.02385603962920868
62,0.02186231266091454
63,0.02187783646331809
64,0.023891234121379057
65,0.021917084068377335
66,0.023922881726321066
67,0.021927531673213707
68,0.021943555475786525
69,0.023957330049029224
70,0.02197047999595725
71,0.023994054569016043
72,0.02400535528670389
73,0.022025505233727927
74,0.024031302891671658
75,0.02404640360941812
76,0.02207017664113664
77,0.024080574299091495
78,0.02208444733082615
79,0.02209687113338532
80,0.024120968791407904
81,0.022119718738281335
82,0.024141116396322104
83,0.024163017113892238
84,0.022179690145890163
85,0.02418858780379196
86,0.022201560835469536
87,0.02421635849350423
88,0.02222463152520504
89,0.024244129183330188
90,0.02425845298580498
91,0.022271626017527524
92,0.024291300590675746
93,0.022299573622490243
94,0.0243214481955647
95,0.02433577199803949
96,0.022339821945024596
97,0.024365996518326938
98,0.02238404646516301
99,0.0243916210382622
100,0.022406170985391327
101,0.024421645558618366
102,0.024427446276149567
103,0.022455896223164018
104,0.024468493881158793
105,0.024475194598835515
106,0.022495667630664684
107,0.02451806528858924
108,0.02251333832043656
109,0.022535862122936123
110,0.024556259780752043
111,0.022560509727895806
112,0.02457600738568999
113,0.02459050810352892
114,0.022609381135112017
115,0.024621178793154286
116,0.022635751824964245
117,0.022644475627430438
118,0.024671373285514164
119,0.022682723232492208
120,0.02468872089048091
121,0.02271107083743118
122,0.022720494639884237
123,0.02473456921302386
124,0.02275831915994786
125,0.024761593733160225
126,0.024774094450890516
127,0.022786044397776095
128,0.02480684205579564
129,0.024819242773446604
130,0.022836115805148438
131,0.02484651346321698
132,0.02285848649489708
133,0.02287921029744666
134,0.02489000795537777
135,0.022907057902330052
136,0.02492295556044155
137,0.022935505507348353
138,0.022945229309698334
139,0.024959303882951644
140,0.02297345382999083
141,0.020988603776913806
142,0.02300457835008274
143,0.02102132829702441
144,0.021036329014805233
145,0.023038903587917048
146,0.02106567661974168
147,0.021067577337248622
148,0.023095474995329823
149,0.021104748027141795
150,0.02311694568504663
151,0.02313076948746584
152,0.021144942519299548
153,0.023161717092420986
154,0.021171490124174852
155,0.023191764697457984
156,0.02321498849994441
157,0.02121143844681228
158,0.023240413020175765
159,0.021250962967087617
160,0.023267737540209055
161,0.021278487487165876
162,0.023286662060399976
163,0.021297412007356797
164,0.021326712724999197
165,0.023333387298066555
166,0.021338660329888626
167,0.021366661047636626
168,0.023368258705545486
169,0.021397531737306963
170,0.023399729395237046
171,0.021418602427047517
172,0.021438726229575877
173,0.02345692388757925
174,0.02146547383449615
175,0.02348217149244647
176,0.021491921439405814
177,0.021505745241938712
178,0.023517919815162713
179,0.02154546976214533
180,0.023546944335180342
181,0.02156319428218012
182,0.023583668855508222
183,0.02158841880248019
184,0.023603693375548573
185,0.023628394093293537
186,0.021635544040123023
187,0.02364514169812537
188,0.023668942415952188
189,0.02167551544755497
190,0.023689913105613414
191,0.02170778613742641
192,0.02171600993995071
193,0.023738107597864655
194,0.021758257544775006
195,0.023766455202803627
196,0.02378115592046015
197,0.021787228952234727
198,0.023808326610264885
199,0.02181759964196317
200,0.021828823444366208
201,0.023850321102372618
202,0.021857271049384508
203,0.023878968707094828
204,0.023891969424767012
205,0.021898242456700245
206,0.02392714011489261
207,0.021936113146466596
208,0.021946736949075785
209,0.023962534606653207
210,0.021983184554073887
211,0.02399768221175691
212,0.022006332158980513
213,0.022025955961225918
214,0.02403673053458988
215,0.022057680481339048
216,0.02405815505449027
217,0.024077055772522726
218,0.022089705719281483
219,0.02411260337726162
220,0.02411920409508639
221,0.02213517712675639
222,0.024142174784628878
223,0.022160447816531814
224,0.024183545474443235
225,0.024190069276983195
226,0.02221364230877043
227,0.024219916881975223
228,0.022233389913481005
229,0.022253090631465966
230,0.024267488289297034
231,0.022280761321098908
232,0.02429475897906741
233,0.02431268278155585
234,0.022328055813432002
235,0.0243305303863508
236,0.022347903418449278
237,0.024364577991491387
238,0.024378901793852492
239,0.022390151740864894
240,0.024415326314056074
241,0.02242517626132212
242,0.024437150834046406
243,0.024454951552115745
244,0.02246460149876839
245,0.02449039915677531
246,0.024490299874287302
247,0.022511472906444396
248,0.02451897056425878
249,0.0225441435961784
250,0.022555267398729484
251,0.024571765056407457
252,0.022578415003408736
253,0.02459501266139341
254,0.024598513379032738
255,0.022629586410857883
256,0.024640084069005752
257,0.022652957100490312
258,0.02465635475846284
259,0.024684978561026583
260,0.022688551592864314
