,9_Smarting
0,0.029613802998824212
1,0.02962299699686355
2,0.02963367118172755
3,0.029644205740169127
4,0.02966677992503719
5,0.029680234296620256
6,0.029690708481552974
7,0.02970218266636948
8,0.029726056851359317
9,0.029733731036117206
10,0.029750205221034776
11,0.029764299219095847
12,0.029782173403987144
13,0.029779807962427185
14,0.02981130196064896
15,0.029823836518971802
16,0.029833371077415904
17,0.029852705635903476
18,0.02985954019447945
19,0.029882094566119122
20,0.029891929124573835
21,0.029899603309331724
22,0.029910937867725806
23,0.029936712052631265
24,0.02994456642431942
25,0.02994724060908993
26,0.029974414794082804
27,0.02998208897895438
28,0.030003263163848715
29,0.030013537348622776
30,0.03003061153356157
31,0.030038705531637788
32,0.030051779716472993
33,0.030077414274956027
34,0.03008620827301911
35,0.03009474283135205
36,0.030111977389992717
37,0.030123111948455517
38,0.0301376663200017
39,0.030158100878452387
40,0.030172875063385618
41,0.030184509621904
42,0.030191583806640665
43,0.030212338178444043
44,0.030227112363263586
45,0.030233686548172045
46,0.0302543607330108
47,0.030265934917792947
48,0.030275828915932834
49,0.030300203100750878
50,0.03031583765925916
51,0.03033373165726516
52,0.030340466215761808
53,0.03035000077420591
54,0.030356435332691944
55,0.03038246989115123
56,0.030399604449598883
57,0.030406239008129887
58,0.030431173566626057
59,0.030436127938287427
60,0.030445662496617842
61,0.030468936681700143
62,0.030483471240017934
63,0.03049896523816642
64,0.030503499796623146
65,0.030520534355105156
66,0.03053466891356038
67,0.030547823285132836
68,0.030562957843699223
69,0.030573512215369192
70,0.03059366658703766
71,0.030608920958684394
72,0.030629775330339726
73,0.030643029702105196
74,0.03065930388686411
75,0.03066635825848607
76,0.03067045225657239
77,0.03068680662818224
78,0.03071044118678401
79,0.03071901537168742
80,0.03073214993014517
81,0.030740724114934892
82,0.030765378486648842
83,0.03078505267149012
84,0.030791926856295504
85,0.030800401041119585
86,0.03081959503924736
87,0.030826269224007774
88,0.030848003782580236
89,0.030859197780614522
90,0.030875632339188996
91,0.030893266897578542
92,0.03089000145598675
93,0.030916555827730008
94,0.0309241903861448
95,0.0309404645710174
96,0.028958683080190895
97,0.028969077078272676
98,0.028987311636683444
99,0.02899394619510076
100,0.029019380753652513
101,0.02902911531225527
102,0.029048249870697873
103,0.029046204242149543
104,0.0290751388007493
105,0.02908769317241422
106,0.029099647544057916
107,0.029108201915732934
108,0.029124576100684862
109,0.029141430472236607
110,0.029152124470329
111,0.02915867884189538
112,0.029180813400444094
113,0.02919758758525859
114,0.029204222143675906
115,0.029222696328702114
116,0.02924455070035492
117,0.029246024885196675
118,0.029267099070011682
119,0.029282573254931776
120,0.029288147439729073
121,0.029306421624596624
122,0.029319115622683967
123,0.029334889807614672
124,0.029358324366057786
125,0.029359418363924306
126,0.029375652922567497
127,0.029398787481
128,0.029407722039536566
129,0.02941907641115904
130,0.02943621096960669
131,0.02945598515441361
132,0.029464619713053253
133,0.02948521371104107
134,0.02949854826954379
135,0.029511082827980317
136,0.029531317386499722
137,0.02954127175814847
138,0.02954270631653344
139,0.029556360688161476
140,0.029578315059893612
141,0.029584069431621174
142,0.02960692380315777
143,0.029620978174762058
144,0.029637932546620505
145,0.02964388691827935
146,0.02965454128991496
147,0.029673295661496013
148,0.02968366984646309
149,0.029704524218004735
150,0.029712618216080955
151,0.02972677258776457
152,0.029745707146162204
153,0.02976408133122277
154,0.029767015889660797
155,0.02979179007456878
156,0.029803444446201866
157,0.02981381863094157
158,0.029829192815896022
159,0.02984536700080298
160,0.029859960998805946
161,0.029874735183739176
162,0.029884669742045844
163,0.02989416374009579
164,0.02991519829868139
165,0.0299306328571447
166,0.02994116741558628
167,0.02996470197410872
168,0.029977036532613965
169,0.02998097109104947
170,0.029999225462802315
171,0.030009460021119594
172,0.03002341439275824
173,0.030037168764465605
174,0.030060123136195216
175,0.030060877507821715
176,0.030084131879561937
177,0.03010458625112733
178,0.03010214062283012
179,0.030124494994424822
180,0.030141969179339867
181,0.030161623551180128
182,0.030165917549084043
183,0.0301761719207434
184,0.030192106479148606
185,0.030199480664123257
186,0.03021921522258708
187,0.03022908940738489
188,0.030248343779021525
189,0.030263817963714246
190,0.030285692148936505
191,0.03028996633361203
192,0.030307560331493733
193,0.030317634516677572
194,0.030338369075025184
195,0.03033876307290484
196,0.030362597631665267
