,7_OBCI_Dejittered
0,0.2739607443470504
1,0.27472993468268214
2,0.27549452501830274
3,0.2782826809082053
4,0.27904377124389157
5,0.2798087477185618
6,0.2805811380541172
7,0.2793369628354867
8,0.28011365317115633
9,0.2848871607542378
10,0.2856461510898498
11,0.28443328973230564
12,0.2852023800679717
13,0.2859586565424479
14,0.2887465124325672
15,0.2894897889070762
16,0.29025186538171965
17,0.27902099011373593
18,0.281771632142636
19,0.28253340861726883
20,0.28330179895283436
21,0.284064475427499
22,0.28285341406979114
23,0.2796054732970106
24,0.28435626701900674
25,0.2851132434934698
26,0.2758868337800777
27,0.27664171025469386
28,0.27741640059025485
29,0.27817937706481644
30,0.27894086740047896
31,0.28171210942934977
32,0.28248809976503253
33,0.28325359010068496
34,0.2840230804362136
35,0.28479257077185594
36,0.28756082666166094
37,0.28834761699749833
38,0.2891003934719265
39,0.28388631486700433
40,0.2846326913414714
41,0.2773944333213194
42,0.2781617097958815
43,0.2789136862703572
44,0.2756678454975372
45,0.27643532197214427
46,0.27518824675348696
47,0.27595822322814456
48,0.27672141356356406
49,0.28148490728574416
50,0.28225589762132586
51,0.281027622402803
52,0.281789912738418
53,0.2825563030739886
54,0.28332929340956525
55,0.28410618374516616
56,0.286882539635144
57,0.28765162997081006
58,0.2884139064453848
59,0.29118766233534643
60,0.2919388388098696
61,0.29269481528444885
62,0.29345349175889623
63,0.28422938204550974
64,0.28898457576747205
65,0.28975076610299766
66,0.29050584257765877
67,0.29128243291324907
68,0.2860497404473108
69,0.28682303078301175
70,0.28758732111850804
71,0.28836591145432067
72,0.2931261190373107
73,0.2919134576796978
74,0.29269104801539925
75,0.293437624490025
76,0.2962115803798042
77,0.2969655568543885
78,0.2977290333290057
79,0.2984806098035051
80,0.3012404518324274
81,0.3020045283069521
82,0.3007688530882433
83,0.3035410951171116
84,0.30229871989854473
85,0.3030661102341128
86,0.3058301522629563
87,0.3086182081528932
88,0.3073789329342844
89,0.30813510940890865
90,0.30890789974444033
91,0.3096679762189751
92,0.3104317665546432
93,0.3132003085835322
94,0.3139680989191902
95,0.3147345892547264
96,0.31550867959037987
97,0.3182874354804426
98,0.31905352581588886
99,0.31981120229056614
100,0.3205881926261327
101,0.32334783465501005
102,0.31612519049576804
103,0.3168927808312674
104,0.31766217116694406
105,0.3184367615026531
106,0.3192080518383591
107,0.32198260772815956
108,0.3227507980639075
109,0.3235167745384615
110,0.3222900131809183
111,0.32304608965534953
112,0.32381156612996165
113,0.3245724426046763
114,0.3233186673859336
115,0.3240803438604871
116,0.3248606341962841
117,0.3256180106707234
118,0.3263805010063834
119,0.32914764303518496
120,0.32991993337077474
121,0.3307015237065798
122,0.3314685140422853
123,0.3342300699318912
124,0.33501756026782914
125,0.3357665367421987
126,0.3345512753846833
127,0.33929556910663905
128,0.34006184558131736
129,0.34081772205593097
130,0.339567146837112
131,0.3403411233117595
132,0.32911756190515007
133,0.33386935562703
134,0.3286577770220447
135,0.32541173624917974
136,0.32617451272381004
137,0.32693008919841304
138,0.3276780656728988
139,0.33045550770168575
140,0.3272049669287753
141,0.3219835744628199
142,0.3207513992441591
143,0.3234946412728732
144,0.3222849660544398
145,0.32303635638993455
146,0.3258055984189241
147,0.3285744543087503
148,0.32735357909018603
149,0.328109555564879
150,0.3288755459003596
151,0.3256429051275518
152,0.32640899546311175
153,0.32916953749202094
154,0.3299380278275521
155,0.33071641816331976
156,0.33147700849883677
157,0.33225569883450135
158,0.3270409202295923
159,0.3278071105652316
160,0.32856498703984016
161,0.3313383429295982
162,0.3321000194041517
