,12_Smarting
0,0.03137049234032929
1,0.031383780207875134
2,0.031407668207179995
3,0.03142645607465511
4,0.031445643876168106
5,0.03146133180950983
6,0.03146701961122744
7,0.03149270754443023
8,0.03150719541201852
9,0.031527283345326396
10,0.03154527127878737
11,0.031546059212473665
12,0.03156364721166938
13,0.03159243514483023
14,0.031603222946500864
15,0.0316281109458032
16,0.03164129874733135
17,0.03166098654889993
18,0.03167737435046547
19,0.031693562151872356
20,0.031703150019552595
21,0.03172503782093372
22,0.0317438257543472
23,0.03175701355598903
24,0.031774701489439394
25,0.03179838935670887
26,0.031804077290189525
27,0.031819965223689906
28,0.03183685315718776
29,0.031861541090393075
30,0.0318775290238591
31,0.031897117023163446
32,0.031906604956589035
33,0.031923792758107084
34,0.031931380757555416
35,0.031952768559108335
36,0.031968256360642044
37,0.03198364416221011
38,0.03200023196370694
39,0.03202701983093448
40,0.03204490763255308
41,0.03206419556590845
42,0.0320691833676392
43,0.03208187130110218
44,0.03210685916849343
45,0.03211484710197965
46,0.032140235035285514
47,0.03214812296880609
48,0.03217031090218825
49,0.03218509890155019
50,0.032206686834911125
51,0.03222357463641856
52,0.032238162635735534
53,0.032250650437390505
54,0.032268438238929775
55,0.032291426040387705
56,0.03230151390789615
57,0.03231880170937984
58,0.032340189642695805
59,0.032364877444138074
60,0.03237516544356822
61,0.032380953245251476
62,0.03240794104669931
63,0.03242932884813854
64,0.03243651664990921
65,0.032457604517276195
66,0.03246709231893874
67,0.03250018025210011
68,0.03250536805376214
69,0.032521856052994735
70,0.03253814385459464
71,0.03255313165618645
72,0.03258091945758679
73,0.03258810725924377
74,0.03261259506064107
75,0.032624982928268764
76,0.03263907072971506
77,0.032654558663239186
78,0.03266924646482039
79,0.03269253446399034
80,0.03271742226547758
81,0.03272011006708908
82,0.03273949786853336
83,0.03275928573611964
84,0.032776473537524
85,0.03278716140516735
86,0.03280884927255556
87,0.03282313713998519
88,0.032830125073587624
89,0.03285921294093441
90,0.03286610094039588
91,0.03290508880752441
92,0.03290897660929204
93,0.03292726454264994
94,0.032940452344178084
95,0.03295674027765472
96,0.0329823281449535
97,0.032987816078502874
98,0.03299710401211087
99,0.033022391945337404
100,0.03304947987862761
101,0.03306026787799965
102,0.03307215581151013
103,0.03309794361280183
104,0.0331184316122517
105,0.033133419413729825
106,0.03313950721542369
107,0.03316609508271995
108,0.033170582884508804
109,0.03319257075179394
110,0.03320295861942668
111,0.03323074648676538
112,0.03324133435432941
113,0.033261022287661035
114,0.03327471015518313
115,0.03328929815461379
116,0.03330898602200705
117,0.033320873823640795
118,0.03334606169084964
119,0.03335724955843489
120,0.033368337426054495
121,0.03140100539769719
122,0.03141559326525112
123,0.03142868126462872
124,0.03144026913207654
125,0.03146235693373001
126,0.03146904486709445
127,0.031488632668583705
128,0.031507820601973435
129,0.03152310846940054
130,0.03153939640299086
131,0.03156148433629369
