,12_OBCI
0,0.03455327535630204
1,0.0309723220707383
2,0.03572956949938089
3,0.03247422102140263
4,0.03721746848896146
5,0.03398382000159472
6,0.030741171562112868
7,0.035156614147126675
8,0.031585060845827684
9,0.03600090346299112
10,0.0327526549808681
11,0.03717789755319245
12,0.033607344230404124
13,0.038359591679181904
14,0.03479163840529509
15,0.03954358579358086
16,0.03595523253898136
17,0.03239037920138799
18,0.03713452664669603
19,0.0338888781843707
20,0.03831202076980844
21,0.035081672307569534
22,0.03948831488378346
23,0.03592426161048934
24,0.04065950898802839
25,0.03742276059347205
26,0.03385530729428865
27,0.038599454681389034
28,0.03503850143169984
29,0.039448643947253004
30,0.03619589554728009
31,0.040944042964838445
32,0.02938649378484115
33,0.026151545374887064
34,0.030579887941712514
35,0.02698933461215347
36,0.03174418208072893
37,0.02849963359767571
38,0.03290687617845833
39,0.029674027697183192
40,0.03409537029801868
41,0.030528517032507807
42,0.02728326854412444
43,0.03201471600914374
44,0.028457462671212852
45,0.03287260525394231
46,0.029636656865477562
47,0.034366204228717834
48,0.03081435096100904
49,0.027552402490982786
50,0.03196534508606419
51,0.028409491758793592
52,0.03315183919039555
53,0.029913690756075084
54,0.03432143331156112
55,0.0310845848871395
56,0.0354958274110686
57,0.0319420741579961
58,0.02868902572663501
59,0.033437173144193366
60,0.029868419835111126
61,0.03460626726155169
62,0.01506622222950682
63,0.011498668987769634
64,0.008251620485680178
65,0.013001367944525555
66,0.009440414636628702
67,0.006196266185725108
68,0.010605808784021065
69,0.007039555464871228
70,0.01178400291246362
71,0.00853465445106849
72,0.012954797013662755
73,0.009383343742229044
74,0.014139591134153306
75,0.0108825427305419
76,0.0073288893909193575
77,0.012057736836140975
78,0.008505483536282554
79,0.012912526115542278
80,0.009669677645433694
81,0.01441942504607141
82,0.010851371800526977
83,0.007596323353936896
84,0.012023065937682986
85,0.008454912633169442
86,0.013191960024414584
87,0.009956211608368903
88,0.014381554181454703
89,0.01113410570542328
90,0.015547248302027583
91,0.011969794984906912
92,0.00873574655270204
93,0.01347609396907501
94,0.009914040652802214
95,0.014646988100139424
96,0.011077834788011387
97,0.015493577375309542
98,0.012261228926945478
99,0.009026880492456257
100,0.013438323076115921
101,0.00987426974461414
102,0.014620017202105373
103,0.011365968734025955
104,0.015785511292051524
105,0.01253526285290718
106,0.016949605400441214
107,0.013381052151089534
108,0.010159603669308126
109,0.014889751124428585
110,0.011329997825669125
111,0.01606814522529021
112,0.012496691953856498
113,0.01692923449445516
114,0.013663986086612567
115,0.01842783350730315
116,0.014847180194919929
117,0.011600231780903414
118,0.01602317433571443
119,0.012456321070203558
120,0.017193868494359776
121,0.013943619997007772
122,0.018368462595390156
123,0.015133814158616588
124,0.01954535668483004
125,0.015975803456967697
126,0.012733754963846877
127,0.017477502406109124
128,0.013904749095672742
129,0.01833779166918248
130,0.01509144323063083
131,0.019834390637697652
132,0.016265537356957793
133,0.013014788884902373
134,0.017442431475501508
135,0.013865578192053363
136,0.018615625594975427
137,0.015356677147792652
138,0.019778519723331556
139,0.016541071294341236
140,0.020969513832824305
141,0.017396860581357032
142,0.014155912125715986
143,0.018893759523052722
144,0.015333606221247464
145,0.020059353671967983
146,0.01650150038767606
147,0.020913842949084938
148,0.017675594514003024
149,0.014436946046771482
150,0.018855988630093634
151,0.015598240192048252
152,0.020021282776724547
153,0.016460729471873492
154,0.021197176887653768
155,0.017957128438865766
156,0.02237597099156119
157,0.01881311772740446
158,0.015556869242573157
159,0.020305016689235345
160,0.016737963363993913
161,0.02147901081480086
162,0.01790735754184425
163,0.022334700101055205
164,0.019090151647105813
165,0.023822799033951014
166,0.020264445774955675
167,0.017014097335049883
168,0.021440839889692143
169,0.017868786642793566
170,0.022604834026424214
171,0.01937678558169864
172,0.023783828160958365
173,0.020554879709379748
174,0.02497082226909697
175,0.02140506898285821
176,0.018149720533983782
177,0.022894167981576174
178,0.01933791468036361
179,0.02406806210638024
180,0.020513008814305067
181,0.02491725137224421
182,0.021668402914656326
183,0.018427854491164908
184,0.023171301902038977
185,0.019928453431930393
186,0.024671700870385394
187,0.02143205245374702
188,0.026168699841946363
189,0.022937451401958242
190,0.01936759811360389
191,0.024100145528791472
192,0.020856697083218023
193,0.0256076444638893
194,0.022367696015862748
195,0.019114947586786002
196,0.0235404901613947
197,0.02028254172182642
198,0.02503878911375068
199,0.021787140693049878
200,0.026211483258521184
201,0.02297773479949683
202,0.019720486394362524
203,0.024473733792547137
204,0.021230685350019485
205,0.025963732739910483
206,0.022393379476852715
207,0.027136226912261918
208,0.023896678438177332
209,0.02065203001257032
210,0.025388977432157844
211,0.021829024102771655
212,0.026576871518045664
213,0.0233329230977688
214,0.02807447049417533
215,0.024834922078298405
216,0.02125786876422353
217,0.0260115162236616
218,0.022753767727408558
219,0.027505315170856193
220,0.02425036672502756
221,0.02868490930995904
222,0.025427560845855623
223,0.02218501240713522
224,0.026938759809127077
225,0.02368771139299497
226,0.028431758779333904
227,0.02519481035415083
228,0.021943961881333962
229,0.026365204481408
230,0.02311765603371896
231,0.02785750338807702
232,0.024617955001303926
233,0.02936810237588361
234,0.025804449105635285
235,0.030537796526914462
236,0.02730224808328785
237,0.024046599632129073
238,0.02847094219760038
239,0.02521419376716949
240,0.029973241180414334
241,0.026719192741438746
242,0.031143635307671502
243,0.02789338686852716
244,0.024662438430823386
245,0.029397985839750618
246,0.025829432532191277
247,0.030581479950342327
248,0.027328131516696885
249,0.03207957890117541
250,0.028825030516600236
251,0.025259077170630917
252,0.03000072462600656
253,0.026766476163174957
254,0.03151182358851656
255,0.028267975139897317
256,0.025014226674102247
257,0.029436769254971296
258,0.026202320848824456
259,0.0309391682385467
260,0.02768521982943639
261,0.032108462328324094
262,0.028869713918538764
263,0.03360956133110449
264,0.030372712906682864
265,0.027120564423967153
266,0.03187001185142435
267,0.028299058554694057
268,0.03303590600262396
269,0.029786157538183033
270,0.02622700424399227
271,0.03096735163126141
272,0.02772410321631469
273,0.03246405065874569
274,0.029218702198704705
275,0.025995053758379072
276,0.030734601168660447
277,0.02748755266657099
278,0.03190089529380202
279,0.028666046855505556
280,0.03340149420546368
281,0.03015774575760588
