,9_OBCI
0,0.023373103205813095
1,0.019994505360955372
2,0.024597829178674147
3,0.021205531316809356
4,0.01781413352000527
5,0.022073397529311478
6,0.018344439944485202
7,0.022615103982388973
8,0.019227406126447022
9,0.02348667019396089
10,0.019758512557018548
11,0.02435763634275645
12,0.020637078734580427
13,0.024905542755732313
14,0.021505844953935593
15,0.025768808991415426
16,0.022374011168722063
17,0.01866245354176499
18,0.02325887733604759
19,0.019522719754604623
20,0.024130343546858057
21,0.020384685951285064
22,0.024992909748107195
23,0.02127835212741047
24,0.0258616759092547
25,0.022163318324601278
26,0.0187618205382023
27,0.023016984516289085
28,0.019626786728622392
29,0.023892750701634213
30,0.020495552889769897
31,0.024768416915321723
32,0.021379119076300412
33,0.02564588314271532
34,0.022262185288127512
35,0.026503149303607643
36,0.023123551480239257
37,0.019393793889321387
38,0.023988017695955932
39,0.020277360075851902
40,0.02486368390964344
41,0.021151426277356222
42,0.02573325007688254
43,0.02201859251363203
44,0.026621716271620244
45,0.02288065865286626
46,0.019497660832712427
47,0.023758424882544205
48,0.02038142704986967
49,0.02462399104842916
50,0.021253793209325522
51,0.025512657244689763
52,0.0221209594164975
53,0.02637952344957739
54,0.022996725630946457
55,0.01927666802657768
56,0.023867791867814958
57,0.02014183421852067
58,0.024749558011535555
59,0.021012800454627723
60,0.025624724221415818
61,0.021883066656300798
62,0.02648079040227458
63,0.02275963278952986
64,0.019370135007193312
65,0.023632898984942585
66,0.020241801190422848
67,0.024503765191184357
68,0.021114467381266877
69,0.025385431421454996
70,0.0219908335711807
71,0.0262483975966461
72,0.022868499770993367
73,0.019137542170938104
74,0.02372726594330743
75,0.020021608390379697
76,0.024606832186691463
77,0.020889674575300887
78,0.025487998325843364
79,0.021751140768174082
80,0.02634916454553604
81,0.022632306965533644
82,0.019238009146647528
83,0.023501473158830777
84,0.020108475349843502
85,0.02437773934798315
86,0.020993941492633894
87,0.025262805545935407
88,0.021866007708013058
89,0.02611417174921371
90,0.022730373922968283
91,0.019002716289833188
92,0.02361254012794234
93,0.019887682516127825
94,0.02447580633452162
95,0.020765848690643907
96,0.025353872537380084
97,0.021626614936394617
98,0.026227838709019125
99,0.022497581085190177
100,0.019110383262159303
101,0.02337574728881009
102,0.019983649457572028
103,0.02423631350393407
104,0.020867215673206374
105,0.025118879682850093
106,0.021728881838498637
107,0.01800582424039021
108,0.02227668825071305
109,0.01888579042861238
110,0.02347641426604241
111,0.019746356672840193
112,0.024347080499865115
113,0.020618222857592627
114,0.02522474667057395
115,0.021495489083463326
116,0.01811719124088995
117,0.022366955206962302
118,0.01898835742031224
119,0.02324152141227387
120,0.019863323628669605
121,0.024123687646351755
122,0.02073638985166326
123,0.025000853842357174
124,0.02160635602194816
125,0.017878198414109647
126,0.022482222178950906
127,0.018751064577372745
128,0.023353588388999924
129,0.01961713080527261
130,0.024230354611063376
131,0.020500696991803125
132,0.017106499173678458
133,0.021370263217249885
134,0.017980865348363295
135,0.02223602941376157
136,0.01884963156771846
137,0.023119595571188256
138,0.019733997789444402
139,0.023986261774552986
140,0.020594363973941654
141,0.016877306392416358
142,0.02148063015192747
143,0.01774667258723639
144,0.0223474963568151
145,0.018617938738316298
146,0.023219162540044636
147,0.01949150493601337
148,0.024100828741211444
149,0.020366271142847836
150,0.016981673310510814
151,0.021237837354419753
152,0.017851639539003372
153,0.02210910353460349
154,0.018728105700574815
155,0.022983069735346362
156,0.019597371894633397
157,0.02385893595055677
158,0.020467638125410303
159,0.016744880500482395
160,0.021344104286981747
161,0.01761214670841582
162,0.022218670492293313
163,0.018493312876671553
164,0.023092636693036184
165,0.019360679085366428
166,0.023958002915605903
167,0.020233745279256254
168,0.01684824744006619
169,0.02110821148380637
170,0.01772361365146935
171,0.02198707769275643
172,0.018608679849421605
173,0.02285484387539327
174,0.01948074603569694
175,0.02372321003349498
176,0.02000075246905908
177,0.01661595463519916
178,0.02122877846704796
179,0.01748402084922418
180,0.02208074464579113
181,0.018357287044636905
182,0.0229661108169239
183,0.019240453228121623
184,0.023830477031879127
185,0.020108319440623745
186,0.02470584324328229
187,0.020989585609640926
188,0.017608187801670283
189,0.021856351813767105
190,0.018464154010871425
191,0.022727917996235192
192,0.019348120200447738
193,0.023605784197570756
194,0.020213386393152177
195,0.024476950406096876
196,0.02109275257680565
197,0.02534451661631465
198,0.02196551876841113
199,0.018243661179440096
200,0.022835884970845655
201,0.019117527350317687
202,0.023712451162282377
203,0.019981093559181318
204,0.024579417367931455
205,0.020852859772276133
206,0.025454583577811718
207,0.02173772599780932
208,0.0263238497718703
209,0.02259429218247533
210,0.01922379434108734
211,0.023486758349463344
212,0.020094060513656586
213,0.024344624544028193
214,0.02096772674121894
215,0.0252175907662604
216,0.021833192935446277
217,0.026084656943567097
218,0.02269955910742283
219,0.018974401522427797
220,0.02358652531984262
221,0.01984516772790812
222,0.02444579149596393
223,0.020719833904877305
224,0.02532155771041289
225,0.021599900122964755
226,0.026207923889160156
227,0.022466266324045137
228,0.01907956850482151
229,0.023353632481303066
230,0.019957434706157073
231,0.024224498687544838
232,0.020829700893955305
233,0.02508766489336267
234,0.021715867071179673
235,0.025973131094360724
236,0.022580333228688687
237,0.018849775660783052
238,0.023450699431123212
239,0.019718841853318736
240,0.024318165669683367
241,0.020603008073521778
242,0.025201131851645187
243,0.021459974261233583
244,0.02574153829482384
245,0.022339640476275235
246,0.018952142650960013
247,0.023219706636155024
248,0.019819608831312507
249,0.024091172846965492
250,0.020705375005491078
251,0.02495643903966993
252,0.021572241181274876
253,0.025829805235844105
254,0.02245150739327073
255,0.018735849793301895
256,0.023317473620409146
257,0.019599615974584594
258,0.024193439836381003
259,0.0204696822038386
260,0.025078906008275226
261,0.021335748402634636
262,0.02594617221620865
263,0.022220514627406374
264,0.01883011678000912
265,0.023095380776794627
266,0.019704782956978306
267,0.023959846992511302
268,0.020574649184709415
269,0.024829213187331334
270,0.021451415377669036
271,0.025704779371153563
272,0.02232338153407909
273,0.018598623952129856
274,0.023199247749289498
275,0.019468690152280033
276,0.024070913961622864
277,0.020333556341938674
278,0.024941680137999356
279,0.021223722549621016
280,0.025815446337219328
281,0.022077188768889755
282,0.018699590902542695
283,0.02295955494628288
284,0.019580057123675942
285,0.023829921119613573
286,0.020438723324332386
287,0.024714387312997133
288,0.021323189546819776
289,0.02558745350688696
290,0.0221893556881696
291,0.026451719721080735
292,0.023059221886796877
293,0.019339764316100627
294,0.023945388093125075
295,0.020209730515489355
296,0.02481115428963676
297,0.021081996703287587
298,0.025677620491478592
299,0.02196446288144216
300,0.026555386692052707
301,0.0228266290796455
302,0.01943133125314489
303,0.02370779527700506
304,0.020314997469540685
305,0.02457186146057211
306,0.02118526367121376
307,0.025452527683228254
308,0.022057429829146713
309,0.02631059385021217
310,0.02294549602083862
311,0.01921373841469176
312,0.02347610247670673
313,0.020075504609849304
314,0.024679328431375325
315,0.020948070829035714
316,0.02555109467357397
317,0.021820137044414878
318,0.026425660791574046
319,0.022705403243890032
320,0.019300605403259397
321,0.02357806943473406
322,0.02018877159571275
323,0.024452735582599416
324,0.02105563780060038
325,0.02532610180787742
326,0.0219413039740175
327,0.026188868010649458
328,0.022798870195401832
329,0.02706983420648612
330,0.023671036382438615
331,0.019946978776715696
332,0.024552302551455796
333,0.020828745007747784
334,0.025417868775548413
335,0.02169161121128127
336,0.026305234991014004
337,0.02257287735119462
338,0.02717680117348209
339,0.023440443561412394
340,0.020061745774000883
341,0.024317709758179262
342,0.020926711964420974
343,0.02518757595680654
344,0.02180717815645039
345,0.026075642177602276
346,0.022676444321405143
347,0.026929508370812982
348,0.023555910505820066
349,0.0198222529143095
350,0.024424076720606536
351,0.020696919120382518
352,0.02529294294072315
353,0.021569785312749445
354,0.026163609145442024
355,0.022449951531598344
356,0.02704677529982291
357,0.023313917714403942
358,0.01991611989797093
359,0.024189283896703273
360,0.020797986071556807
361,0.025059950130525976
362,0.021673352282959968
363,0.025931316311471164
364,0.02254681845079176
365,0.026815682474989444
366,0.02341348465415649
